"id","cleaned_genres","rating","reviews","salesrank","first_genre","num_main_genres"
175458,"Children's Books|Literature|Humorous|Ages 9-12|General|Authors & Illustrators, A-Z|( B )|Blake, Quentin|( D )|Dahl, Roald",4.5,294,970351,"Children's Books",1
175584,"Children's Books|Animals|Horses|Fiction|Series|The Thoroughbred Series",5,32,66975,"Children's Books",1
175967,"Literature & Fiction|World Literature|United States|African American|General|Morrison, Toni|Literary|Genre Fiction|Historical|Authors, A-Z|( M )|Paperback",4,556,85137,"Literature & Fiction",1
175998,"Biographies & Memoirs|General|Historical|British|Leaders & Notable People|Political|U.K. Prime Ministers|Churchill, Winston|History|Europe|England|People, A-Z|( C )",5,34,41439,"Biographies & Memoirs",2
176159,"Computers & Internet|Computer & Video Games|Strategy Guides|Final Fantasy|General|Entertainment|Games|Video & Electronic Games|Video Games",1.5,191,26028,"Computers & Internet",2
176306,"Health, Mind & Body|Self-Help|General|Happiness|Motivational|Success|Religion & Spirituality|Spirituality|Personal Transformation|Spiritual",4,405,139,"Health, Mind & Body",2
176441,"Cooking, Food & Wine|Drinks & Beverages|Beer|General|Reference|Home & Garden|Crafts & Hobbies",4.5,51,20910,"Cooking, Food & Wine",3
176542,"Computers & Internet|Web Development|Internet Commerce|Web Site Design|Networking|Internet, Groupware, & Telecommunications|Internet Publishing|Authors, A-Z|Williams, Robin|General",4.5,62,8099,"Computers & Internet",1
176676,"Books on Tape|Literature & Fiction|Unabridged|Mystery & Thrillers|Mystery|General|Thrillers|Suspense",4,112,650575,"Books on Tape",3
176779,"Books on Tape|Mystery & Thrillers|Mystery|General|Romance|Authors, A-Z|( G )|Garwood, Julie|Historical",4.5,108,334701,"Books on Tape",3
176780,"Literature & Fiction|General|Contemporary|Literary|Religion & Spirituality|Authors, A-Z|( C )|Coelho, Paulo",3.5,95,27739,"Literature & Fiction",2
177008,"Children's Books|Literature|Fairy Tales, Folk Tales & Myths|Arthurian|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Literature & Fiction|World Literature|Mythology|Science Fiction & Fantasy|Authors, A-Z|( B )|Barron, T.A.|Teens|Fantasy|Science Fiction",4.5,162,145085,"Children's Books",4
177059,"Children's Books|Religions|Christianity|Prayer|Devotional|People & Places|Girls & Women|Nonfiction",5,55,264325,"Children's Books",2
177243,"Entertainment|Television|Guides & Reviews|Shows|1970's",4.5,42,136999,"Entertainment",1
177318,"History|Military|World War I|Europe|Germany|General",4.5,63,31846,"History",1
177319,"Nonfiction|Social Sciences|Anthropology|Cultural|Folklore & Mythology|Literature & Fiction|World Literature|Mythology|General|Books on CD|Religion & Spirituality|Authors, A-Z|( C )|Campbell, Joseph|Spirituality|Personal Transformation",4.5,92,20913,"Nonfiction",4
177411,"Literature & Fiction|World Literature|British|Classics|Forster, E.M.|General|Literary",4.5,41,761369,"Literature & Fiction",1
177426,"Children's Books|Literature|Action & Adventure|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|People & Places|Royalty|Teens|Literature & Fiction|Adventure & Thrillers|Science Fiction & Fantasy|Fantasy|Science Fiction|Authors, A-Z|( P )|Pierce, Tamora",4,101,87824,"Children's Books",4
177538,"Books on Tape|Literature & Fiction|Unabridged|Mystery & Thrillers|Mystery|World Literature|United States|African American|Mosley, Walter|General|Historical|Series|Authors, A-Z|( M )",4,41,1036303,"Books on Tape",3
177691,"Computers & Internet|Microsoft|Development|Visual Basic|Programming|General|.NET",3.5,57,3925,"Computers & Internet",1
177715,"Mystery & Thrillers|Mystery|General|Thrillers|Spy Stories & Tales of Intrigue|Literature & Fiction|Genre Fiction|Action & Adventure",4,47,251054,"Mystery & Thrillers",2
177716,"Romance|General|Authors, A-Z|( G )|Garwood, Julie|Paperback|Historical",4.5,77,19578,"Romance",1
177895,"Literature & Fiction|General|Literary|Genre Fiction|Family Saga|Books on CD|Authors, A-Z|( M )|MacDonald, Ann-Marie",3.5,531,639401,"Literature & Fiction",2
177942,"Children's Books|Literature|Action & Adventure|Teens|Literature & Fiction|Adventure & Thrillers|General|Authors, A-Z|( H )|Hobbs, Will",4.5,42,554848,"Children's Books",3
178050,"Reference|Etiquette|General",4,58,540133,"Reference",1
178081,"Business & Investing|Careers|General|Industries & Professions|Consulting|Home & Office|Business & Investing Books",4.5,50,345897,"Business & Investing",1
178350,"Literature & Fiction|General|Literary|Book Clubs|Popular Fiction",4.5,91,68690,"Literature & Fiction",1
178351,"Science Fiction & Fantasy|Fantasy|Epic|Science Fiction|General|Authors, A-Z|( C )|Card, Orson Scott|Paperback|Series",4.5,61,30416,"Science Fiction & Fantasy",1
178458,"Science Fiction & Fantasy|Science Fiction|General|Series",4.5,40,110705,"Science Fiction & Fantasy",1
178524,"Biographies & Memoirs|General|Entertainment|Humor|Essays",4.5,350,383,"Biographies & Memoirs",2
178525,"Literature & Fiction|General|Contemporary|Literary",4.5,44,132952,"Literature & Fiction",1
178995,"Horror|United States|Authors, A-Z|( B )|Brite, Poppy Z.|Dark Fantasy|Occult|Mystery & Thrillers|Mystery|General|Science Fiction & Fantasy|Fantasy",4,50,81233,"Horror",3
179002,"Romance|General|Authors, A-Z|( L )|Lindsey, Johanna|Paperback|Historical",4.5,47,104883,"Romance",1
179036,"Entertainment|Games|Board Games|General|Scrabble|Reference|Word Games|Dictionaries & Thesauruses|Large Print",4,57,132717,"Entertainment",2
179087,"Biographies & Memoirs|General|Historical|Holocaust|Specific Groups|Women|History|Jewish|Books on Tape|Teens|Authors, A-Z|( F )|Frank, Anne|People, A-Z",4.5,500,61365,"Biographies & Memoirs",4
179229,"Children's Books|Literature|Classics by Age|General|Series|Nonfiction|Eyewitness Readers|Early Reader|Dorling Kindersley Readers|Level 3",4.5,46,780123,"Children's Books",2
179276,"Health, Mind & Body|Personal Health|General|Reference|Healthy Living",4,63,161501,"Health, Mind & Body",2
179277,"Children's Books|History & Historical Fiction|Fiction|General|Teens|Historical Fiction",3.5,71,15174,"Children's Books",2
179424,"Business & Investing|General|Investing|Home & Office|Business & Investing Books",4,114,351458,"Business & Investing",1
179877,"Business & Investing|Economics|General|Harvard Business School Press|Information Technology|Management|Industries & Professions|MIS",4,64,74881,"Business & Investing",1
179969,"Books on Tape|Literature & Fiction|General|Unabridged|Religion & Spirituality|Fiction|Authors, A-Z|( R )|Redfield, James",4,43,773738,"Books on Tape",3
180140,"Computers & Internet|Programming|Java|General|Beginner's Guides|Introductory & Beginning|Web Development|Scripting & Programming",3,43,510169,"Computers & Internet",1
180309,"Science Fiction & Fantasy|Science Fiction|General",4.5,33,93580,"Science Fiction & Fantasy",1
180358,"Computers & Internet|Web Development|Internet Commerce|Web Site Design|Networking|Internet, Groupware, & Telecommunications|Internet Publishing|Graphics & Illustration|Desktop Publishing|General|Programming|Web Programming|Multimedia|Dreamweaver|Home & Office|Computer & Internet Books|Word, Excel & More|Graphics, Animation & Illustration|Web Publishing",4,39,504029,"Computers & Internet",1
180471,"Parenting & Families|Parenting|Babies & Toddlers|General|Infants|Child Care",4.5,63,7641,"Parenting & Families",1
180588,"Biographies & Memoirs|Arts & Literature|Actors & Actresses|Entertainers|Specific Groups|Special Needs|Health, Mind & Body|Self-Help|Motivational|Nonfiction|Social Sciences|Special Groups|Disabled|Books on CD|Self Help",4.5,36,71176,"Biographies & Memoirs",4
180739,"Cooking, Food & Wine|General|Special Diet|Healthy|Vegetables & Vegetarian|Natural Foods",4,77,9872,"Cooking, Food & Wine",1
180979,"Nonfiction|Politics|General",4,114,123037,"Nonfiction",1
180980,"Romance|General|Historical",5,36,169293,"Romance",1
181054,"Science Fiction & Fantasy|Authors, A-Z|( M )|Moon, Elizabeth|Science Fiction|Adventure|General",2.5,49,104983,"Science Fiction & Fantasy",1
181055,"Literature & Fiction|World Literature|British|Shakespeare|Drama|Playwrights, A-Z|( S )|Shakespeare, William|Authors, A-Z|General|Paperback",4,90,258951,"Literature & Fiction",1
181124,"Literature & Fiction|World Literature|United States|Classics|General|Wharton, Edith|Nonfiction|Women's Studies|Authors, A-Z|( W )",4.5,90,1065166,"Literature & Fiction",2
181126,"Literature & Fiction|World Literature|United States|African American|General|Contemporary|Science Fiction & Fantasy|Authors, A-Z|( B )|Butler, Octavia E.|Science Fiction",4.5,114,11306,"Literature & Fiction",2
181317,"Home & Garden|Animal Care & Pets|Birds|General",4.5,58,30415,"Home & Garden",1
181368,"Religion & Spirituality|Christianity|Reference|New Testament|Study|Theology|Christology|Bible & Other Sacred Texts|Bible",4.5,125,24884,"Religion & Spirituality",2
181414,"Bargain Books|Literature & Fiction|Science Fiction & Fantasy|General|Contemporary|Authors, A-Z|( B )|Bellow, Saul|Amazon.com Outlet|Categories|Bargain Books Outlet",3.5,103,105123,"Bargain Books",3
181469,"Religion & Spirituality|Christianity|Mormonism|Controversial|Protestantism|Pentecostal|Religious Studies|Comparative Religion",2.5,33,55568,"Religion & Spirituality",1
181579,"Literature & Fiction|World Literature|United States|Classics|Cather, Willa|General|Authors, A-Z|( C )",4,225,386565,"Literature & Fiction",1
181760,"Religion & Spirituality|Christianity|Christian Living|General|Protestantism|Pentecostal|Worship & Devotion|Charismatic|Authors, A-Z|( J )|Joyner, Rick",4,102,765073,"Religion & Spirituality",1
181915,"Children's Books|History & Historical Fiction|Fiction|Renaissance|Literature|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Ages 9-12|General|Authors & Illustrators, A-Z|( C )|Cooper, Susan",4.5,44,33312,"Children's Books",1
181939,"Children's Books|Religions|Fiction|General|Science, Nature & How It Works|Nature",5,38,652343,"Children's Books",1
181988,"Literature & Fiction|World Literature|British|19th Century|Classics|Collins, Wilkie|General|Literary|Short Stories|Mystery & Thrillers|Mystery|Authors, A-Z|( C )",4.5,88,163526,"Literature & Fiction",2
181999,"Books on Tape|Literature & Fiction|General|Contemporary|Religion & Spirituality|Authors, A-Z|( K )|Karon, Jan",4.5,161,222024,"Books on Tape",3
182045,"Religion & Spirituality|Earth-Based Religions|Wicca|Witchcraft|New Age|General|Religious Studies|Comparative Religion|Authors, A-Z|( C )|Cunningham, Scott|Spirituality|Personal Transformation",4.5,95,6003,"Religion & Spirituality",1
182085,"Books on Tape|Literature & Fiction|Unabridged|Mystery & Thrillers|Thriller|Thrillers|General|Science Fiction & Fantasy|Fantasy|Authors, A-Z|( M )|McCaffrey, Anne",4.5,69,1058555,"Books on Tape",4
182118,"Books on Tape|Literature & Fiction|General|Literary Classics|Unabridged|Classics|Authors, A-Z|( S )|Stevenson, Robert Louis|Genre Fiction|Action & Adventure",4,196,164366,"Books on Tape",2
182235,"Books on Tape|Literature & Fiction|General|Unabridged|Contemporary|Romance",3.5,104,316471,"Books on Tape",3
182355,"Romance|General|Authors, A-Z|( L )|Lindsey, Johanna|Paperback|Historical",2.5,70,146503,"Romance",1
182379,"Science Fiction & Fantasy|Fantasy|Epic|General|Series",4,69,111802,"Science Fiction & Fantasy",1
182430,"Romance|Authors, A-Z|( M )|McNaught, Judith|General|Historical|Regency|Contemporary",4.5,132,30868,"Romance",1
182432,"Books on Tape|Children's Books|General|Animals|Mice, Hamsters, Guinea Pigs & Squirrels|Fiction|Literature|Classics by Age|Authors & Illustrators, A-Z|( W )|White, E.B.|Authors, A-Z|White, E. B.|Books on CD|Children's Fiction|Classics",4,103,220289,"Books on Tape",3
182616,"Literature & Fiction|General|Contemporary|Authors, A-Z|( R )|Robbins, Tom",3.5,72,12521,"Literature & Fiction",1
182690,"Cooking, Food & Wine|General|Special Diet|Low Fat|Health, Mind & Body|Diets & Weight Loss|Diets|Nutrition|Special Conditions|Low Carbohydrate|Low-Fat Diet|Low Carb",4.5,71,137418,"Cooking, Food & Wine",2
182693,"Science Fiction & Fantasy|Fantasy|General",4.5,65,21024,"Science Fiction & Fantasy",1
182745,"Teens|Literature & Fiction|Suspense|Mysteries",4,34,56164,"Teens",2
183023,"Books on Tape|Children's Books|Classics|General|Literature|Classics by Age|People & Places|Social Situations|Friendship|Fiction|Authors & Illustrators, A-Z|( K )|Konigsburg, E.L.",4,238,145038,"Books on Tape",2
183096,"Literature & Fiction|General|Classics|Science Fiction & Fantasy|Science Fiction|Authors, A-Z|( B )|Bradbury, Ray|Hardcover",4,268,28036,"Literature & Fiction",2
183169,"Nonfiction|Crime & Criminals|Criminology|True Accounts|Murder & Mayhem|Social Sciences|Violence in Society",3,39,195125,"Nonfiction",1
183236,"Computers & Internet|Certification Central|Publisher|Sybex|General|Databases|Specific Databases|Oracle",4,42,303797,"Computers & Internet",1
183883,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Mysteries, Espionage, & Detectives|Mystery & Thrillers|Authors, A-Z|( N )|Nixon, Joan Lowery|General|Teens",4.5,50,1199805,"Children's Books",3
183982,"Science Fiction & Fantasy|Authors, A-Z|( F )|Foster, Alan Dean|Science Fiction|Adventure|General|Series",3,35,9239,"Science Fiction & Fantasy",1
184181,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Mysteries, Espionage, & Detectives|Teens|Authors, A-Z|( A )|Avi",4,82,674822,"Children's Books",2
184301,"Computers & Internet|Certification Central|Exams|Java|Publisher|Coriolis|Programming|General|Reference|Education|Test Guides - Graduate & Professional|Professional",4,106,374535,"Computers & Internet",2
184302,"Mystery & Thrillers|Mystery|General|Thrillers|Legal|Authors, A-Z|( W )|Woods, Stuart",4,57,18341,"Mystery & Thrillers",1
184331,"Horror|Authors, A-Z|( H )|Hamilton, Laurell K.|Dark Fantasy|Science Fiction & Fantasy|Fantasy|Contemporary|Science Fiction|General",4,275,203467,"Horror",2
184458,"Romance|Authors, A-Z|( D )|Deveraux, Jude|General",3,69,209962,"Romance",1
184459,"Science Fiction & Fantasy|Fantasy|General|Authors, A-Z|( C )|Card, Orson Scott",4,144,869567,"Science Fiction & Fantasy",1
184487,"Literature & Fiction|General|Contemporary|Literary|Genre Fiction|Historical|World Literature|Latin American|Authors, A-Z|( A )|Allende, Isabel",3.5,359,14203,"Literature & Fiction",1
184595,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Mysteries, Espionage, & Detectives|Spine-Chilling Horror|Horror|Authors, A-Z|( H )|Hahn, Mary Downing|Ages 9-12|General",4.5,35,140136,"Children's Books",2
184715,"Computers & Internet|Programming|Graphics & Multimedia|Direct3D & DirectX|General|Software Design|Software Development|Graphics & Illustration|Home & Office|Computer & Internet Books|Internet|Digital Business & Culture|Project Management",2.5,39,815454,"Computers & Internet",1
184995,"Mystery & Thrillers|Thrillers|Suspense|Romance|General|Authors, A-Z|( R )|Roberts, Nora|Paperback|Contemporary",4,146,71039,"Mystery & Thrillers",2
185128,"Biographies & Memoirs|Professionals & Academics|Business|Business & Investing|Economics|Economic Conditions|General|Money & Monetary Policy|Industries & Professions|Banks & Banking|Nonfiction|Politics|U.S.|Home & Office|Business & Investing Books|Finance",3,77,213447,"Biographies & Memoirs",3
185401,"Literature & Fiction|Genre Fiction|Movie Tie-Ins|Horror|General|Mystery & Thrillers|Thrillers|Authors, A-Z|( K )|Koontz, Dean|Paperback|Entertainment|Television|Shows|1990's through 2004",4,185,85393,"Literature & Fiction",4
185588,"Books on Tape|Children's Books|Classics|General|Literature|Classics by Age|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Series|Wrinkle in Time, Time Quartet|Authors & Illustrators, A-Z|( L )|L'Engle, Madeleine|Authors, A-Z|Fantasy",4.5,872,130293,"Books on Tape",2
185626,"Entertainment|Humor|Political|Nonfiction|Government|Civics|Politics|General|Practical Politics|Federal Government",4.5,52,44849,"Entertainment",2
185646,"Computers & Internet|Microsoft|Development|Visual Basic",3,56,140170,"Computers & Internet",1
185649,"History|Americas|United States|20th Century|General|Nonfiction|Politics|International|Relations",4.5,79,25341,"History",2
185656,"Biographies & Memoirs|General|Specific Groups|Women|History|Americas|United States|State & Local|Nonfiction|Social Sciences|Sociology|Rural|Family & Childhood|Memoirs",5,36,451352,"Biographies & Memoirs",3
185773,"Mystery & Thrillers|Thrillers|Suspense",4,45,308618,"Mystery & Thrillers",1
185822,"Computers & Internet|Computer & Video Games|Strategy Guides|General|Entertainment|Games|Video & Electronic Games|Video Games",4,40,162378,"Computers & Internet",2
185833,"Science|Physics|General|Professional & Technical|Professional Science",2.5,36,1548273,"Science",2
186267,"Science|Physics|Nanostructures|Technology|General & Reference|Professional & Technical|Professional Science",4.5,35,141059,"Science",2
186269,"Literature & Fiction|General|Contemporary",4.5,48,1119479,"Literature & Fiction",1
186315,"Literature & Fiction|General|Literary|Genre Fiction|Family Saga|Historical|Book Clubs|Popular Fiction|Women's Fiction|Domestic Life",5,40,259115,"Literature & Fiction",1
186391,"Children's Books|Literature|Humorous|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Ages 9-12|General|Teens|Authors, A-Z|( W )|Wynne-Jones, Diana",4,41,23155,"Children's Books",2
186598,"Books on Tape|Literature & Fiction|General|Horror|Ghosts|Romance|Authors, A-Z|( R )|Roberts, Nora",4,76,1579497,"Books on Tape",4
187034,"Children's Books|History & Historical Fiction|Fiction|Europe|Literature|Action & Adventure|People & Places|Explore the World|Other|Family Life|General",4,54,61455,"Children's Books",1
187340,"History|Middle East|General|Nonfiction|Social Sciences|Sociology|Women's Studies",4,55,216575,"History",2
187470,"Entertainment|Games|Role Playing & Fantasy|General|Reference",3.5,33,124194,"Entertainment",2
187747,"Horror|General|Authors, A-Z|( K )|King, Stephen|Hardcover",4.5,151,115371,"Horror",1
187854,"Horror|General|Vampires|Literature & Fiction|Authors, A-Z|( R )|Rice, Anne|Paperback|Boxed Sets",4.5,118,17647,"Horror",2
187901,"Children's Books|Literature|Action & Adventure|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Ages 9-12|General|Authors & Illustrators, A-Z|( O )|O'Brien, Robert C.",5,95,397326,"Children's Books",1
188073,"Literature & Fiction|General|Contemporary|Romance|Authors, A-Z|( D )|Deveraux, Jude|Fantasy, Futuristic & Ghost",3,64,94551,"Literature & Fiction",2
188143,"Reference|Publishing & Books|Authorship|General|Writing|Writing Skills",4.5,55,49530,"Reference",1
188168,"Mystery & Thrillers|Mystery|British Detectives|General|Series|Authors, A-Z|( C )|Christie, Agatha|Paperback",4,51,139034,"Mystery & Thrillers",1
188491,"Bargain Books|Computers|Computers & Internet|Web Development|Internet Commerce|Web Site Design|Programming|Web Programming|Active Server Pages|Networking|Internet, Groupware, & Telecommunications|Internet Publishing|Scripting & Programming|General|Amazon.com Outlet|Categories|Bargain Books Outlet",4,61,1421146,"Bargain Books",2
188616,"Health, Mind & Body|Self-Help|General|Happiness",4.5,35,68009,"Health, Mind & Body",1
188635,"History|Americas|Caribbean & West Indies|Cuba|Nonfiction|Politics|Ideologies|Radical Thought|Science|Mathematics|Military Science|Technology|History of Technology|Current Events|Terrorism",4.5,41,1356504,"History",3
188765,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|People & Places|Social Situations|Values|Fiction|Teens|Science Fiction & Fantasy|Fantasy|Science Fiction|Book Clubs|Literature & Fiction|Popular Fiction|Authors, A-Z|( L )|Lowry, Lois",4.5,2617,428,"Children's Books",4
188771,"Children's Books|Arts & Music|Music|Popular|Performing Arts|General|Entertainment|Musical Genres|Rock|Teens|Biographies & Memoirs",4.5,57,195286,"Children's Books",4
188966,"Books on Tape|Nonfiction|General|Politics|Reference",3.5,819,257414,"Books on Tape",3
189173,"Biographies & Memoirs|General|Leaders & Notable People|Religious|Religion & Spirituality|Christianity|Church History",4.5,92,30923,"Biographies & Memoirs",2
189413,"Children's Books|Literature|Humorous|Literature & Fiction|World Literature|Irish|Authors, A-Z|( D )|Doyle, Roddy",4.5,41,152875,"Children's Books",2
189475,"Religion & Spirituality|Christianity|Reference|New Testament|Study|Topical|Christian Living|General|Books on CD|Books on Tape|Bibles|Bible & Other Sacred Texts|Bible|Authors, A-Z|( W )|Wilkinson, Bruce",4.5,72,409649,"Religion & Spirituality",4
189493,"Literature & Fiction|World Literature|United States|Classics|Steinbeck, John|General|Literary|Authors, A-Z|( S )|Paperback",4.5,219,1911,"Literature & Fiction",1
189757,"Health, Mind & Body|Relationships|Interpersonal Relations|Love & Romance|Marriage|Authors, A-Z|Gray, John|General|Books on Tape|( G )|Parenting & Families|Family Relationships",3.5,315,189354,"Health, Mind & Body",3
189882,"Mystery & Thrillers|Mystery|Women Sleuths|Thrillers|Suspense|Authors, A-Z|( C )|Clark, Mary Higgins|General|Hardcover|Large Print|Literature & Fiction",3.5,125,878042,"Mystery & Thrillers",2
190012,"Children's Books|Literature|Classics by Age|General|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Science Fiction & Fantasy|Authors, A-Z|( E )|Ende, Michael|Fantasy",5,207,95849,"Children's Books",2
190015,"Children's Books|Literature|Action & Adventure|Classics by Age|General|People & Places|Family Life|Siblings|Fiction|Authors & Illustrators, A-Z|( L )|Lewis, C.S.|Religions|Christianity|Series|The Chronicles of Narnia",4.5,134,1733,"Children's Books",1
190337,"Horror|General|Vampires|Science Fiction & Fantasy|Fantasy|Literature & Fiction|Authors, A-Z|( R )|Rice, Anne|Paperback",4,403,52146,"Horror",3
190339,"Computers & Internet|Web Development|Internet Commerce|Web Site Design|Scripting & Programming|JavaScript|Networking|Internet, Groupware, & Telecommunications|Internet Publishing|Graphics & Illustration|General",3.5,221,37372,"Computers & Internet",1
190434,"Health, Mind & Body|Mental Health|Anxiety Disorders|Psychology & Counseling|Clinical Psychology|General|Social Psychology & Interactions",4.5,167,39720,"Health, Mind & Body",1
190533,"Books on Tape|Literature & Fiction|General|Unabridged|World Literature|United States|African American|Gaines, Ernest|Literary|Oprah's Book Club®|Audiobooks",4,441,318384,"Books on Tape",2
190778,"Business & Investing|General|Industries & Professions|Real Estate|Buying & Selling Homes",4.5,34,250087,"Business & Investing",1
191027,"Literature & Fiction|General|Literary|Mystery & Thrillers|Thrillers|Suspense|Books on CD|Authors, A-Z|( D )|Deaver, Jeffery",4,101,389705,"Literature & Fiction",3
191028,"Children's Books|People & Places|Social Situations|Emotions & Feelings|Fiction|Ages 9-12|General|Authors & Illustrators, A-Z|( B )|Blume, Judy",4.5,284,34942,"Children's Books",1
191200,"Health, Mind & Body|Self-Help|General|Personal Transformation|Religion & Spirituality|New Age|New Thought|Occult|ESP",4.5,41,16942,"Health, Mind & Body",2
191340,"Entertainment|Humor|Essays|General|Literature & Fiction|Short Stories",4.5,41,41111,"Entertainment",2
191482,"Literature & Fiction|General|Contemporary|Romance",3,34,64800,"Literature & Fiction",2
191602,"Books on Tape|Children's Books|General|Literature|Humorous|People & Places|Family Life|Orphans & Foster Homes|Fiction|Adventure|Teens|Authors, A-Z|( S )|Snicket, Lemony",4,914,97078,"Books on Tape",3
191685,"Health, Mind & Body|Beauty & Fashion|General",4,32,15128,"Health, Mind & Body",1
191753,"Literature & Fiction|World Literature|British|Classics|Conrad, Joseph|General|Authors, A-Z|( C )",4,347,259859,"Literature & Fiction",1
191809,"Biographies & Memoirs|General|Literature & Fiction|Contemporary|Health, Mind & Body|Psychology & Counseling|Logotherapy|Religion & Spirituality|Authors, A-Z|( F )|Frankl, Viktor E.|Ethnic & National|Jewish",4.5,194,185022,"Biographies & Memoirs",4
191888,"Religion & Spirituality|Earth-Based Religions|Witchcraft|New Age|General|Occult|Occultism|Satanism",4,58,35401,"Religion & Spirituality",1
191935,"Literature & Fiction|General|Comic|Romance|Contemporary",4.5,40,7449,"Literature & Fiction",2
192106,"Literature & Fiction|General|Contemporary|Literary|Mystery & Thrillers|Mystery|Book Clubs",4,112,158699,"Literature & Fiction",2
192157,"Children's Books|People & Places|Social Situations|Friendship|Fiction|Teens|Literature & Fiction|General|Authors, A-Z|( B )|Block, Francesca Lia",4,123,178309,"Children's Books",3
192176,"Nonfiction|Philosophy|Eastern|Taoism|General|Religion & Spirituality|Other Eastern Religions|Bible & Other Sacred Texts|Tao Te Ching|Authors, A-Z|( M )|Mitchell, Stephen",4,121,4248,"Nonfiction",2
192206,"Literature & Fiction|Genre Fiction|Historical",4,215,38865,"Literature & Fiction",1
192238,"Biographies & Memoirs|General|Professionals & Academics|Business|Business & Investing|Biographies & Primers|Company Histories|Small Business & Entrepreneurship|Entrepreneurship|Computers & Internet|Digital Business & Culture|Biographies|Science|Technology|History of Technology|Home & Office|Business & Investing Books|Careers|Computer & Internet Books|Internet|Industries & Professions|High-Tech|Computer Industry",4,42,36720,"Biographies & Memoirs",4
192342,"History|Americas|United States|State & Local|Engineering|Civil|General|Science|Technology|History of Technology",4.5,35,884,"History",3
192360,"Entertainment|Humor|General|Literature & Fiction|Classics",4,32,125479,"Entertainment",2
192406,"Science Fiction & Fantasy|Fantasy|Epic|General",4,70,36491,"Science Fiction & Fantasy",1
192517,"Children's Books|Arts & Music|Performing Arts|Fiction|People & Places|Family Life|General|Multigenerational|Social Situations|Friendship|Ages 9-12",4,71,148201,"Children's Books",1
192582,"Religion & Spirituality|Christianity|Fiction & Poetry|Fiction|Science Fiction & Fantasy|Authors, A-Z|( J )|Jenkins, Jerry|General|Paperback|( L )|Lahaye, Tim",3.5,104,194526,"Religion & Spirituality",2
192584,"Literature & Fiction|General|Classics|Literary|World Literature|Russian|Authors, A-Z|( D )|Dostoevsky, Fyodor",5,56,4831,"Literature & Fiction",1
192621,"Biographies & Memoirs|Arts & Literature|Entertainers|General",4,51,269881,"Biographies & Memoirs",1
192763,"Literature & Fiction|World Literature|Mythology|General|Science Fiction & Fantasy|Authors, A-Z|( L )|Lee, Sharon|( M )|Miller, Steve|Science Fiction|Series",4.5,36,68297,"Literature & Fiction",2
192788,"Literature & Fiction|General|Contemporary",4,77,337375,"Literature & Fiction",1
192821,"Mystery & Thrillers|Thrillers|Spy Stories & Tales of Intrigue|Suspense|Literature & Fiction|Genre Fiction|Political",3,37,118723,"Mystery & Thrillers",2
192852,"Biographies & Memoirs|Arts & Literature|Entertainers|Television Performers|General",4,59,451332,"Biographies & Memoirs",1
192853,"Entertainment|Movies|Screenwriting",4.5,43,1194096,"Entertainment",1
192949,"Literature & Fiction|General|Classics|Science Fiction & Fantasy|Authors, A-Z|( W )|Wells, H.G.|Science Fiction",4,54,909758,"Literature & Fiction",2
193101,"Home & Garden|Interior Design|General|Nonfiction|Philosophy|Greek & Roman|Reference|Encyclopedias|Art|History|Health, Mind & Body|Personal Health|Stress|Feng Shui",4,34,422474,"Home & Garden",5
193216,"Literature & Fiction|General|Contemporary|Authors, A-Z|( W )|Wolfe, Thomas",4,33,308756,"Literature & Fiction",1
193508,"Mystery & Thrillers|Mystery|Women Sleuths|Thrillers|Psychological & Suspense|Suspense|Romance|General|Authors, A-Z|( H )|Hooper, Kay",4.5,54,22042,"Mystery & Thrillers",2
193559,"Books on Tape|Business|Personal Finance|Business & Investing|Careers|Guides|Money Management|Careers & Business Life|Home & Office|Business & Investing Books",4,178,56918,"Books on Tape",2
193561,"Literature & Fiction|General|Contemporary|Book Clubs|Popular Fiction",4.5,45,560786,"Literature & Fiction",1
193723,"Children's Books|History & Historical Fiction|Fiction|Holocaust|People & Places|Family Life|Siblings|Teens|Historical Fiction|Literature & Fiction|General",5,75,800910,"Children's Books",3
193762,"Literature & Fiction|General|Classics|Authors, A-Z|( J )|Joyce, James|Paperback|History|Europe|Ireland",4.5,90,9342,"Literature & Fiction",2
194439,"Literature & Fiction|General|Literary|Authors, A-Z|( M )|McCarthy, Cormac",4,90,1505797,"Literature & Fiction",1
194609,"Literature & Fiction|General|Literary|Genre Fiction|Historical",4,37,145501,"Literature & Fiction",1
194661,"Science Fiction & Fantasy|Science Fiction|General",4.5,54,338266,"Science Fiction & Fantasy",1
