"vertex_name","degree","closeness","betweenness","transitivity","eigenvec_centrality","pagerank","community_membership"
191027,4,0.166666666666667,2.00006000140003e-10,0.666666666666667,4.14693243591022e-17,1.35422535404911e-05,7595
191028,5,0.2,1.00003000070001e-09,0.4,2.19434536633055e-16,1.73273937680237e-05,7595
191257,3,0.2,0,1,0,9.91623661645125e-06,6443
191289,4,0.037037037037037,1.50004500105002e-09,0.5,2.03393936871293e-16,1.28100441367714e-05,7979
191389,2,0.0833333333333333,0,1,0,8.70234555203115e-06,6320
191412,3,1.20187251738208e-06,3.11367153363573e-05,0,7.46536558365535e-05,9.02842897129835e-06,580
191429,3,7.60340632603406e-07,6.66686667133343e-11,0.666666666666667,1.63865616989436e-12,8.68369168898864e-06,11
191551,2,1.44947492770744e-06,1.45268358021687e-05,0,1.5613696232818e-05,8.53494309098996e-06,188
191602,2,7.32908393047045e-07,0,1,2.34098558119735e-14,8.25560392351901e-06,571
191685,1,8.0223148710453e-07,0,NA,2.50966622601927e-13,4.73479611132976e-06,523
191773,2,0.1,0,1,0,9.08033231948968e-06,4037
191809,2,0.1,0,1,0,7.94356925306296e-06,5607
192061,4,8.34325485389709e-07,8.5439252771997e-06,0.333333333333333,2.660970333116e-13,1.35132489100805e-05,11
192063,2,8.30391670839385e-07,0,1,1.4373093921442e-13,7.2603342690859e-06,11
192078,3,9.06913492242715e-07,5.81049431366731e-05,0.333333333333333,3.72683551815171e-12,1.064114999906e-05,1611
192102,5,9.08851302838343e-07,0.000385706249259926,0.4,1.58267545979207e-11,1.36532708373274e-05,249
192114,4,1.23460295786177e-06,0.000666765704025905,0.166666666666667,5.74916751316927e-05,1.2969509832056e-05,451
192119,1,1.21994810340768e-06,0,NA,5.34136869759528e-07,3.85155659954519e-06,100
192156,2,7.89672972731803e-07,1.45268358021687e-05,0,2.38911676229308e-14,1.16068493191633e-05,201
192157,1,1.11302675382408e-06,0,NA,1.9660928839497e-08,5.36732803979485e-06,143
192171,1,1,0,NA,4.53061899804619e-17,1.05824305197314e-05,8026
192173,1,1,0,NA,4.56259656207357e-17,1.05824305197234e-05,8026
192220,3,1.00835523144778e-06,7.71941460680776e-06,0,1.15167845079906e-08,8.71944227335506e-06,797
192227,4,1.18346276471103e-06,0.000100520833514242,0.166666666666667,4.16078878395513e-06,1.26832543309955e-05,299
192231,4,9.57434382234614e-07,3.18830449738913e-06,0.5,5.80373440036846e-09,1.08756438372995e-05,661
192238,4,9.11856320623272e-07,2.94509727523522e-05,0,3.79322473147169e-10,1.30724400925614e-05,1484
192358,6,6.95222224307889e-07,3.6346129783008e-05,0.4,8.66416449524559e-16,1.70376734456219e-05,1363
192372,3,9.98010964148452e-07,1.15920975013048e-06,0.666666666666667,6.25492975090625e-08,8.64818408923685e-06,341
192419,2,1.07798464303078e-06,0,1,7.22356049758945e-09,7.25759526335716e-06,464
192441,3,1.15548694530849e-06,0.000153682736847134,0,2.94360927789945e-07,1.1933343060855e-05,422
192517,3,1.19741406458612e-06,7.5737945276069e-07,0.333333333333333,1.48316345787975e-07,9.05545404233805e-06,7
192582,2,1.05771976772474e-06,7.10220177246433e-05,0,3.44277497657156e-07,8.35110212082522e-06,401
192717,3,0.0172413793103448,3.20009600224005e-09,0.333333333333333,0,1.37252145781185e-05,5552
192735,4,1.3064125258833e-06,8.50051168424233e-05,0.166666666666667,2.53626222611255e-06,1.38835834038354e-05,661
192788,3,0.2,0,1,0,1.1033634114084e-05,5058
192789,3,0.2,0,1,0,1.10336341140798e-05,5058
192900,4,1.04087733468786e-06,1.48776222260137e-05,0.166666666666667,1.36728305702197e-09,1.04255165209173e-05,75
192902,7,9.69036380532834e-07,1.46471517765241e-05,0.333333333333333,3.77485103410552e-10,1.78664105665619e-05,75
192949,3,9.72086535143358e-07,0,1,8.18299291515985e-10,8.80374786985898e-06,636
193216,3,8.42311673850181e-07,0,1,3.61728008835225e-12,9.24187749459519e-06,1472
193307,3,9.13913046657089e-07,4.50427522235657e-05,0,1.01895782751332e-11,1.21268373204088e-05,373
193310,2,8.37719492978654e-07,2.90532715923371e-05,0,3.06942102778408e-13,1.05347071373828e-05,201
193429,3,9.19077944243217e-07,1.10578335247248e-06,0.333333333333333,1.52200098798541e-10,9.6625454673591e-06,341
193446,4,1.03987504861416e-06,9.02158709700111e-05,0,3.28598033232361e-07,1.24612858613502e-05,341
193508,8,7.93492724861952e-07,0.000215375319923638,0.142857142857143,7.72126095937724e-13,2.46040106755313e-05,1224
193509,3,8.08513975568325e-07,0,1,1.47622233850575e-13,9.13514136187856e-06,1263
193534,3,1.25700149834579e-06,4.35793073705053e-05,0.333333333333333,6.53653749353164e-05,9.97383140779911e-06,127
193559,2,0.5,0,1,0,1.05824305197216e-05,8095
193561,2,0.5,0,1,0,1.05824305197083e-05,8095
193599,3,1.10068154201081e-06,4.19639016094213e-06,0.333333333333333,5.8158977034565e-09,9.22201640105922e-06,9
193834,1,0.0416666666666667,0,NA,0,6.75506141018939e-06,1010
193896,1,1,0,NA,4.5398507341393e-17,1.05824305197234e-05,6608
193936,3,0.0909090909090909,1.50004500105002e-10,0.666666666666667,2.26749726304098e-16,8.78927684693046e-06,6688
194060,3,8.31978594854712e-07,0,1,4.3695161594996e-13,9.83391072421764e-06,188
194257,3,1.32007973281586e-06,0.000289781130934373,0,1.05431608051284e-07,1.06562865313617e-05,16
194365,2,9.88903513673075e-07,0,1,2.15127162260035e-09,8.62248254513975e-06,280
194463,3,1.08362437678053e-06,3.57450062165171e-05,0.333333333333333,8.23261017577451e-10,9.6270608658759e-06,485
194464,5,1.06374265086796e-06,4.47731540190132e-05,0.4,8.79518565128759e-10,1.47237572027742e-05,485
194658,2,1.45164849202755e-06,0.00104501802247815,0,1.56167329940149e-05,7.12386914606101e-06,188
194756,3,8.78462129058385e-07,2.66674666853337e-10,0.333333333333333,4.63649582305178e-12,7.64152764615594e-06,561
194827,2,1.20332164908012e-06,1.45268358021687e-05,0,1.04100460535694e-06,9.02258778312598e-06,4
194866,3,8.83349307233306e-07,0,1,1.45717972708554e-08,7.80165558352185e-06,249
194901,3,0.0769230769230769,4.33346333636673e-10,0.333333333333333,0,1.19451809552587e-05,6523
194936,3,1.15184416009252e-06,7.26331789808428e-06,0.666666666666667,5.56985952737255e-06,1.06926376654347e-05,127
194941,2,9.78364448584013e-07,1.45268358021687e-05,0,1.13538425274531e-08,1.06510175812042e-05,571
195097,1,9.04264602290864e-07,0,NA,1.44164942735036e-11,6.4852470733483e-06,104
195339,2,8.40275408667945e-07,0,1,6.94329673837798e-13,7.66977513023055e-06,1611
195472,7,0.0227272727272727,1.79272044792156e-08,0.238095238095238,9.1844237006698e-16,1.94428184646251e-05,2668
195481,2,1.06592080634777e-06,3.89979902116725e-06,0,2.31802692370762e-08,7.30506039023802e-06,19
195485,3,8.51867848036998e-07,1.45268358021687e-05,0.333333333333333,3.23525039889243e-12,1.11085818824804e-05,523
195494,3,8.46138225140459e-07,0,1,6.36634497106132e-12,9.78857023002773e-06,149
195681,2,9.89416214750811e-07,3.70214541993005e-05,0,3.35851179102737e-10,7.49690206332861e-06,830
195836,1,0.333333333333333,0,NA,0,8.15133161654367e-06,7678
195876,5,8.58408887622259e-07,8.66692667273346e-10,0.7,1.40051494323288e-10,1.29419416530831e-05,515
195909,1,1,0,NA,4.55471820033168e-17,1.05824305197314e-05,8203
195910,6,6.50713344503912e-07,4.9010732465753e-05,0.2,4.50116012001543e-16,2.12633607943125e-05,1611
196000,3,0.333333333333333,1.00003000070001e-10,0.666666666666667,0,1.24962743371079e-05,6794
196012,3,1.23437893458285e-06,0.00042838034012253,0.333333333333333,2.40227632944133e-06,8.75236026056123e-06,341
196037,2,9.84103771774526e-07,0,1,3.98573527690691e-10,6.37321684481665e-06,464
196038,2,1.02681844412362e-06,0,1,2.87086646751992e-09,6.85507010720269e-06,464
196065,3,8.04444394390127e-07,2.11004202629032e-05,0,2.40719630136874e-13,1.43803146142295e-05,1611
196078,3,7.77606790684582e-07,1.45268358021687e-05,0.333333333333333,6.1638403920533e-14,1.1566801822981e-05,11
196166,3,0.333333333333333,0,1,0,1.05824305197292e-05,8138
196167,3,0.333333333333333,0,1,0,1.05824305197251e-05,8138
196220,2,9.92554846099408e-07,0,1,4.7994686292148e-09,7.63210399723408e-06,267
196242,2,9.6487004647779e-07,0,1,2.96858384397179e-07,8.00203953818994e-06,341
196290,3,5.39288807492232e-07,0,1,2.31050641388117e-16,9.53740160573551e-06,1472
196337,2,8.2893033172134e-07,0,1,2.55055730417546e-13,8.61451557286496e-06,458
196547,3,7.59342955727268e-07,1.00003000070001e-10,0.666666666666667,2.10148079830008e-13,1.08279933743203e-05,332
196603,4,7.54126770218327e-07,7.26331789808428e-06,0.666666666666667,9.71368105676654e-15,1.31727068657542e-05,515
196827,3,8.00368169357905e-07,2.90532715923371e-05,0.333333333333333,2.29022491740282e-13,1.17709713120362e-05,1611
196903,1,1.33212199040339e-06,0,NA,5.00098400091589e-05,3.79637230379726e-06,143
196962,2,8.6127228865024e-07,3.31566088311491e-05,0,3.99662967701019e-13,8.07366812516533e-06,201
196976,2,9.26408001200625e-07,5.03076540898256e-05,0,6.8140181802085e-10,6.30308199782796e-06,341
197043,2,1.00845997069415e-06,0,1,2.08936809143841e-09,6.22115732477095e-06,188
197069,1,9.52521562706876e-07,0,NA,2.89107738349679e-11,4.76421122992666e-06,9
197198,3,1.06868205853813e-06,0.000114412976790183,0,4.35021302173831e-07,1.05998031381146e-05,280
197286,5,9.37956081144456e-07,4.5465281528606e-05,0.5,8.39138016736027e-10,1.28171149243886e-05,249
197304,5,0.02,5.92351103747976e-09,0.4,6.22467176672196e-16,1.46362070184413e-05,2668
197333,3,0.00625,1.00003000070001e-10,0.666666666666667,0,1.13670942495609e-05,982
197487,3,8.51671234463387e-07,7.25779519272168e-06,0.666666666666667,1.11285366319051e-12,1.06730158946136e-05,441
197489,3,9.07822433563285e-07,5.80417544300578e-05,0.333333333333333,1.29671566512223e-11,1.01429757565844e-05,441
197506,5,0.0454545454545455,8.80026400616013e-09,0.2,0,1.9876971150356e-05,7735
197595,4,7.8228408177059e-07,0.000101679450363175,0.5,4.141492598984e-14,1.28488766255426e-05,848
197721,3,6.67071356623018e-07,2.90532715923371e-05,0.333333333333333,0,1.33862543762751e-05,830
197735,4,7.52193018746154e-07,2.90532715923371e-05,0.333333333333333,2.9374575442593e-13,1.48338630633628e-05,341
197839,2,1.0467554245483e-06,0,1,7.25633136394744e-09,7.34956818037373e-06,302
197855,3,9.02343023895848e-07,0.000145250357481674,0.333333333333333,1.28117178934093e-11,1.12065073906977e-05,1484
197942,3,1.05713832655003e-06,4.90937813675195e-05,0.333333333333333,4.85163446831473e-08,1.04952311856095e-05,422
197984,4,0.166666666666667,7.0002100049001e-10,0.5,0,1.50164161486503e-05,8290
198023,4,8.71898113474052e-07,6.00018000420009e-10,0.666666666666667,3.6664172830192e-11,1.21627617550589e-05,16
198046,1,1,0,NA,4.54168770805635e-17,1.05824305197314e-05,8295
198090,4,1.39610403208806e-06,0.000199745304927134,0.5,0.000883366125190376,1.07050957366401e-05,209
198299,3,9.06911024773182e-07,1.45268358021687e-05,0.333333333333333,3.72677453053481e-12,1.14008767220612e-05,1611
198390,3,0.0212765957446809,1.20003600084002e-08,0.333333333333333,0,1.27892758387799e-05,5552
198435,4,1.19115827039055e-06,3.80552232400704e-05,0,8.36070860761078e-08,1.12534071332899e-05,7
198509,1,1,0,NA,4.54805115793352e-17,1.05824305197314e-05,8319
198526,5,8.62294202709846e-07,6.66686667133343e-10,0.5,1.21488130546825e-11,1.36657587557653e-05,464
198527,3,8.62292715609826e-07,0,1,8.49628905968829e-12,8.59409378983815e-06,464
198540,7,9.66830931241885e-07,0.000303160375256019,0.285714285714286,4.43581319126108e-11,1.86582261405757e-05,1611
198677,2,0.5,0,1,0,1.05824305197216e-05,8326
198729,2,1.02871450806358e-06,1.45268358021687e-05,0,1.20132717191e-09,9.48616937613503e-06,7
198730,4,1.11178188618244e-06,3.79599509087398e-05,0.166666666666667,1.53927592457635e-08,1.46948998577705e-05,7
198731,3,1.10026373321685e-06,1.51173347972281e-07,0.666666666666667,1.61596962714611e-08,1.05854118259818e-05,7
198778,3,1.04079933388843e-06,1.45268358021687e-05,0.333333333333333,2.3566051846061e-08,1.25845587084843e-05,832
198788,4,0.25,6.66686667133343e-11,0.833333333333333,2.12529154170665e-16,1.16344850158401e-05,7839
198808,3,1.20983499060563e-06,1.58436479911761e-05,0,1.35927320486731e-07,8.3610988321135e-06,2
198827,2,1.22538057257133e-06,0,1,2.44958410524314e-06,5.96907244466514e-06,143
198974,5,8.41220476315858e-07,0.00017430102899601,0.3,4.29534867503828e-13,1.63302217891422e-05,636
199065,2,0.0555555555555556,0,1,0,7.57635136117553e-06,6398
199313,4,1.10342392443753e-06,4.62950303818514e-05,0.166666666666667,0.000141246120774996,1.32605649225109e-05,299
199335,3,7.54199571765483e-07,0.000246913807364838,0,1.54178811881354e-10,1.04069929936478e-05,1057
199354,3,7.23295914824673e-07,0,1,1.73282967180984e-15,9.28719854509948e-06,1363
199442,4,6.2607489233077e-07,7.26301788908407e-06,0.666666666666667,2.02988387386485e-16,1.30918716748493e-05,249
199448,4,1.1154489682097e-06,0.00028842159709419,0,2.02219773954045e-08,1.24363992030658e-05,341
199510,3,1.07003370606174e-06,7.26275788128389e-05,0.333333333333333,5.12595209673207e-09,1.16466062839788e-05,797
199556,2,0.166666666666667,8.00024000560012e-10,0,0,1.26488645874298e-05,3749
199961,4,4.86703029872372e-07,2.90520715563363e-05,0.666666666666667,2.5398710492247e-16,1.23263731759077e-05,602
200111,3,1.13501580509509e-06,1.42070559556262e-05,0.666666666666667,5.69329158729985e-08,9.48738606091082e-06,100
200219,1,1.0155542285647e-06,0,NA,2.12550705645442e-10,4.42441641072445e-06,474
200245,2,7.04284869143871e-07,1.45268358021687e-05,0,2.16811553828832e-16,1.01657654113486e-05,636
200360,2,8.43676099246682e-07,2.84841008332823e-05,0,1.85048981061417e-13,7.94653621933329e-06,201
200409,2,0.5,0,1,0,1.05824305197083e-05,6187
200457,1,9.67649540559998e-07,0,NA,1.82814318971212e-09,5.15298954536604e-06,832
200477,3,8.10538294692271e-07,1.45268358021687e-05,0.333333333333333,1.27460399040794e-14,1.37134608711524e-05,305
200479,3,0.142857142857143,0,1,0,1.0321609470315e-05,7988
200557,1,1.16595912380504e-06,0,NA,4.90230159201893e-05,3.87152914007334e-06,646
200749,4,1.31856018502037e-06,0.000575702912913653,0.166666666666667,1.33385242948906e-05,1.33014281281999e-05,4
200789,4,7.74089670547436e-07,7.26331789808428e-06,0.666666666666667,1.64183283744893e-13,1.25322792421632e-05,571
200791,4,7.74089670547436e-07,7.26331789808428e-06,0.666666666666667,1.64182145552802e-13,1.25322792421541e-05,571
200801,3,0.142857142857143,0,1,3.08825850751257e-16,8.2343960150138e-06,6842
200841,1,0.0142857142857143,0,NA,8.76036070877887e-17,4.55816779156127e-06,3112
200952,4,8.71900394098978e-07,5.81049431366731e-05,0.5,2.1421408446233e-11,1.31757910680508e-05,16
200956,2,0.0128205128205128,0,1,0,7.88097746327147e-06,4590
200993,1,7.50427368386296e-07,0,NA,5.49915538844648e-13,6.3446742725249e-06,797
201063,1,0.0178571428571429,0,NA,0,4.84918624905731e-06,7671
201064,6,0.0238095238095238,7.70023100539012e-09,0.2,1.71390159130658e-16,2.30246235606923e-05,7671
201155,2,9.01212671771135e-07,1.45268358021687e-05,0,6.47714924529056e-12,9.45055656306548e-06,22
201357,2,1.26556806921139e-06,1.45268358021687e-05,0,1.01838593912088e-06,8.8259955704959e-06,143
201555,2,8.4045831873037e-07,0,1,6.53706154794545e-12,6.36762032507561e-06,249
201562,3,0.142857142857143,0,1,2.10697943159328e-16,8.79108574432703e-06,8483
201601,2,1.16946070319672e-06,1.41985688617372e-05,0,7.01042460863174e-08,7.10084873545932e-06,188
201653,4,1.15210957022857e-06,0,1,6.74656275096375e-06,1.0373799954904e-05,127
201688,2,9.16753299853503e-07,4.35793073705053e-05,0,5.94561344260958e-11,9.88841568689628e-06,407
201850,2,1.20160678859771e-06,8.40696518149876e-05,0,8.64034282886427e-08,6.96248845887657e-06,280
201953,4,0.0217391304347826,3.53343933580672e-09,0.333333333333333,3.25435220922429e-16,1.43569975561873e-05,5552
201989,4,1.04193474779448e-06,3.62149498853184e-05,0,2.91130100889643e-09,1.51571664159898e-05,485
202043,4,1.08013056618284e-06,5.28707998063344e-06,0.166666666666667,4.78905910634441e-05,1.15326527608114e-05,580
202075,4,0.0625,2.50007500175004e-09,0.333333333333333,3.09129356870453e-16,1.34723748914703e-05,4149
202080,2,7.95567100118142e-07,9.00074838949934e-05,0,1.10779504029923e-13,6.84285915439982e-06,2528
202170,3,9.67725390501388e-07,4.50013500315007e-10,0.333333333333333,1.46977783731255e-10,8.28633643667862e-06,75
202217,2,0.5,0,1,0,1.05824305197216e-05,8521
202218,2,0.5,0,1,0,1.05824305197153e-05,8521
202220,2,0.5,0,1,0,1.05824305197083e-05,8521
202243,3,1.10708868887487e-06,1.0601529836275e-06,0,7.11192390682983e-06,9.58149086219039e-06,580
202317,6,9.58433689327553e-07,4.42923304534853e-06,0.466666666666667,7.36603601132903e-11,1.42743399401149e-05,619
202570,1,6.2583744873609e-07,0,NA,0,5.03681684968558e-06,2528
202732,1,0.0476190476190476,0,NA,0,6.89034972929686e-06,1460
202809,2,8.77015271466922e-07,1.45268358021687e-05,0,8.22818529183996e-12,8.99969685961654e-06,561
203259,4,8.53004323878918e-07,4.81314626612195e-06,0.5,8.43668709656057e-09,1.09650074235477e-05,401
203311,3,1.05539337677332e-06,0,1,2.17504275177439e-08,7.16124844344466e-06,206
203331,5,7.50145903378207e-07,3.63163894844213e-05,0.4,5.33270917203568e-15,1.66921413365021e-05,1611
203333,5,1.09228616586802e-06,4.78909696313036e-05,0.4,1.72031913188806e-08,1.44099307522345e-05,148
203479,5,0.111111111111111,1.60004800112002e-09,0.4,1.5847967536618e-16,1.65267867963945e-05,6809
203510,3,6.12128843327459e-07,0,1,3.25818851833467e-16,9.49826046911051e-06,1000
203546,2,1.13623064573124e-06,4.038945603987e-05,0,9.32126354097657e-08,7.23556099264441e-06,7
203671,5,0.2,1.33337333426669e-10,0.8,7.50169162218492e-16,1.20443181566703e-05,5472
203887,3,8.9502037513884e-07,4.35793073705053e-05,0.333333333333333,3.28598085797368e-12,1.13701352607019e-05,1363
204077,4,8.60820775392922e-07,1.39401985588277e-05,0.5,7.69080064134286e-12,1.05488834499123e-05,451
204100,5,0.00671140939597315,5.80017400406009e-09,0.6,6.99301216553368e-16,1.41126541239018e-05,4951
204175,4,0.0555555555555556,2.50007500175004e-10,0.833333333333333,6.18723577074269e-16,1.02641026747983e-05,6799
204240,1,8.37986954219097e-07,0,NA,3.97395391073602e-10,5.40213504197931e-06,538
204259,3,1.01057975950223e-06,9.97826980524555e-06,0.333333333333333,2.98820666738614e-08,8.27421114865868e-06,661
204330,2,1.18445520982624e-06,0,1,1.30859147235357e-07,6.36201335827855e-06,661
204358,4,8.90759087078827e-07,3.63065891904144e-06,0.833333333333333,3.52114729258853e-12,9.96900830289267e-06,302
204360,3,1.1248075173136e-06,0,1,6.73945530824213e-07,9.24052993888428e-06,485
204435,6,9.23952261234567e-07,9.86539731033481e-05,0.266666666666667,4.15503281222317e-09,1.81665730386607e-05,579
204657,2,1.0364638341492e-06,4.67154280721557e-06,0,1.65433969669229e-09,6.4459650804139e-06,1420
204844,4,7.86582785478423e-07,7.26309789148413e-05,0.166666666666667,2.04578268038728e-10,1.67697811527213e-05,659
204989,3,8.3063791330466e-07,1.45268358021687e-05,0.333333333333333,4.35076809525522e-13,1.04241159023788e-05,265
205199,3,1.0791386315443e-06,7.0857837593156e-07,0.333333333333333,7.47147021790381e-09,7.88676218205855e-06,280
205201,1,8.12490910257941e-07,0,NA,3.02118561644717e-12,6.2132572629145e-06,299
205214,3,5.87794102779326e-07,7.98876966149209e-05,0.333333333333333,0,1.10864933443896e-05,1484
205243,6,7.80392178285275e-07,2.17906537152533e-05,0.333333333333333,8.77225971351952e-10,1.95458807163931e-05,299
205283,5,8.32220931355089e-07,0.00030307904249072,0.3,9.75254476143454e-12,1.41094093535391e-05,672
205319,2,9.80592120746191e-07,1.01669716737835e-09,0,1.12733768259071e-09,6.42405440746463e-06,1420
205588,5,1.06560276886223e-06,2.6881619444433e-05,0.4,4.05097383809109e-08,1.23438438780324e-05,661
205664,3,1.24231473049845e-06,3.32584586467718e-05,0,1.3373744828138e-06,8.08913153012081e-06,19
205740,4,0.0294117647058824,0,1,4.38403819042455e-16,1.1153088197799e-05,1265
205767,5,1.06694549508938e-06,0.00018157566318308,0.1,3.05208347700277e-07,1.60359832734999e-05,305
205904,4,1.16531509537521e-06,2.90525715713366e-05,0.5,3.30954016644791e-07,1.25466707258358e-05,27
205962,2,7.8416058354094e-07,1.45268358021687e-05,0,2.59752485277399e-14,1.06995433318401e-05,832
206250,3,1.08649712241237e-06,0.000297395554115356,0,1.12576575309495e-08,1.05483057589533e-05,143
206405,4,9.12773535409224e-07,1.30188887775846e-05,0.5,5.17441250014592e-11,1.26442415602702e-05,320
206435,3,1.01387796153753e-06,2.90534715983373e-05,0,1.4049209453656e-07,1.22575689123079e-05,797
206576,2,8.21625849663832e-07,8.7155014633008e-05,0,7.62435915130842e-14,7.49048695544618e-06,17
206716,3,8.02532149437906e-07,0,1,2.86540211940878e-11,7.68083891458322e-06,580
206773,4,6.02490575541172e-07,8.00024000560012e-10,0.333333333333333,3.54757134680655e-16,1.27404013503463e-05,404
206775,2,6.0248948655846e-07,0,1,6.46725104059509e-17,6.8676014289235e-06,404
207110,5,9.8254412114376e-07,3.58129224496214e-05,0.2,2.42065433030027e-09,1.77884762689265e-05,506
207201,2,9.44992907828227e-07,1.45268358021687e-05,0,7.83693893872801e-11,8.19247140007405e-06,735
207272,6,0.0526315789473684,8.66692667273346e-10,0.6,1.01332045538845e-15,1.48829130492591e-05,7606
207348,2,1.3993823126472e-06,1.45268358021687e-05,0,0.000170579519109165,8.33835501524752e-06,209
207399,3,1.35941969092234e-06,8.034281449925e-06,0.333333333333333,0.000724754671912271,8.93729143618492e-06,209
207408,3,1.00383767141783e-06,0.00033989442476244,0,6.83110131516169e-08,1.11732210896182e-05,177
207432,2,1.01165937428868e-06,0,1,2.61250986632918e-10,7.96466744841569e-06,188
207441,3,0.0833333333333333,1.00003000070001e-10,0.666666666666667,2.3365945443896e-16,9.15987395181507e-06,6688
207499,3,7.81631045134503e-07,0,1,1.60819400757617e-13,1.07354278615053e-05,332
207610,4,9.36170053417863e-07,4.42644293234499e-05,0,8.6022172332939e-10,1.72976212884745e-05,270
207646,5,1.20689134960625e-06,0.000145190935542862,0.2,0.0073559522629624,1.66884642552016e-05,299
208047,2,9.23753394793726e-07,1.45268358021687e-05,0,1.85549905891762e-10,8.18296893959589e-06,341
208056,2,6.36245236909095e-07,0,1,0,9.35675939344653e-06,830
208148,2,0.0714285714285714,0,1,0,7.33093961297303e-06,6809
208216,3,6.55959225574538e-07,0,1,1.76653914349989e-16,9.12386006629337e-06,1995
208276,2,8.65973310702564e-07,0,1,2.47843712019394e-12,7.18070982889062e-06,762
208340,1,7.54752867494832e-07,0,NA,6.82474939350035e-15,5.46318980191536e-06,11
208341,5,1.20743635904811e-06,4.39867519284622e-06,0.6,3.66514326868458e-06,1.10077997607103e-05,280
208423,5,8.42211647787089e-07,4.99219680027464e-05,0.2,7.64377951658216e-13,1.62382586295676e-05,2336
208431,3,9.58120550727693e-07,8.17197984521799e-05,0.666666666666667,2.18691726823425e-06,9.00059736712454e-06,1102
208491,3,8.54335024062346e-07,0,1,2.70272422993825e-12,9.51876737569881e-06,15
208552,4,5.63732495401352e-07,5.81037431006723e-05,0.333333333333333,0,1.44734350597456e-05,1484
208710,4,0.166666666666667,0,1,6.1182379092049e-16,9.23988336423265e-06,7137
208711,5,0.2,5.00015000350007e-11,0.9,7.97605501379717e-16,1.12537040974586e-05,7137
208804,3,6.5564011127524e-07,1.45268358021687e-05,0.333333333333333,0,1.21745374296162e-05,2528
208813,4,0.00666666666666667,0,1,4.66910570152938e-16,1.08233129177641e-05,4951
208815,4,0.00666666666666667,0,1,4.67247287660742e-16,1.08233129177594e-05,4951
209134,3,9.23682574635861e-07,2.14889198969771e-05,0.333333333333333,2.77090778576111e-11,9.8219919821364e-06,762
209347,2,1.0744081354184e-06,2.33649816868106e-05,0,2.64367379580596e-08,8.23748975003456e-06,422
209710,6,0.04,5.00015000350007e-09,0.333333333333333,4.86454515709265e-16,1.8816113891975e-05,7979
209810,2,1.04584569174326e-06,1.45268358021687e-05,0,4.76108846898402e-05,9.25811599916566e-06,299
209915,2,9.95351707525854e-07,0,1,1.21159363338178e-09,6.4954259208762e-06,571
209970,2,0.0833333333333333,1.00003000070001e-09,0,0,1.05867657138146e-05,7801
210005,4,8.8260785909342e-07,7.06827400023591e-08,0.666666666666667,2.15791854165897e-08,1.031619424461e-05,368
210031,3,7.44075854068867e-07,2.90532715923371e-05,0.333333333333333,1.7310128211052e-11,1.34488428015063e-05,659
210044,3,9.9287808549276e-07,2.30006900161003e-09,0.333333333333333,4.67994594481509e-10,1.17936432805959e-05,797
210077,4,8.6201025964611e-07,7.98885966419215e-05,0.333333333333333,6.88684102194818e-08,1.3994976902272e-05,368
210078,3,8.62009516585063e-07,6.53617608397528e-05,0.666666666666667,6.84838011677463e-08,1.02014079738386e-05,368
210249,2,0.5,0,1,0,1.05824305197153e-05,2326
210292,3,9.53668859469264e-07,1.45268358021687e-05,0.333333333333333,8.14030562677014e-10,1.22659260197476e-05,832
210341,4,6.50707839988339e-07,1.45269358051688e-05,0.333333333333333,3.84470491993878e-16,1.46842216638317e-05,1611
210410,2,9.17775568997908e-07,7.26331789808428e-06,0,3.99603647444248e-11,7.53970170258292e-06,881
210491,3,0.0108695652173913,3.77789111375561e-10,0.666666666666667,6.68531699370869e-17,9.53091933245723e-06,2052
210536,3,1.23226159434934e-06,0,1,1.3076010428925e-07,8.87856436799897e-06,762
210684,4,1.01043169683816e-06,7.34068149085543e-05,0.333333333333333,4.67442270787079e-07,1.12460991386569e-05,368
210687,2,7.11386813022647e-07,0,1,8.9262066637752e-16,7.17443913404895e-06,1611
210720,2,1.08137568288874e-06,7.11902998738172e-05,0,3.77537068253177e-08,9.38479457109372e-06,188
210802,3,7.80390351253697e-07,1.4525835772168e-05,0.666666666666667,7.59455870810491e-10,1.03651446942831e-05,299
210842,4,8.6397567044512e-07,1.42408031946239e-05,0.5,3.25016133540393e-12,1.18672594396458e-05,1484
210862,3,1.04442023710428e-06,0.000145271007137586,0.333333333333333,4.43999997831969e-08,8.29165742692415e-06,797
210884,4,8.80029146565334e-07,5.81055431546735e-05,0.166666666666667,2.00325965547724e-10,1.52761653789389e-05,305
210992,2,8.99597699908601e-07,0,1,5.35974401196287e-12,6.86243447840201e-06,600
211053,4,1.02573781320904e-06,8.82194796961577e-07,0.666666666666667,5.33445437090626e-08,1.03579243537125e-05,797
211054,3,1.01634589096438e-06,0,1,4.92964827282009e-08,8.06702372368489e-06,797
211070,3,0.142857142857143,0,1,2.10119293082022e-16,8.79108574432703e-06,8992
211071,5,0.2,3.66677666923339e-10,0.6,4.90773305158646e-16,1.40880847831017e-05,8992
211095,1,1.1156754633958e-06,0,NA,4.33064751746773e-06,4.55415166286167e-06,646
211199,3,1.11401497681735e-06,2.90520715563363e-05,0.333333333333333,4.04662317573535e-06,1.0069641209515e-05,127
211210,4,0.25,0,1,4.05243399743563e-16,1.05824305197239e-05,6935
211212,4,0.25,0,1,4.05161004205933e-16,1.05824305197166e-05,6935
