"id","cleaned_genres","rating","reviews","salesrank","first_genre","num_main_genres"
324831,"Children's Books|Literature|Action & Adventure|Humorous|People & Places|Family Life|Orphans & Foster Homes|Ages 9-12|General|Teens|Authors, A-Z|( S )|Snicket, Lemony",4.5,169,6296,"Children's Books",2
324848,"Children's Books|Animals|Horses|Fiction|Literature|Action & Adventure|Teens|Literature & Fiction|Adventure & Thrillers|Ages 9-12|General",2.5,44,117183,"Children's Books",3
325050,"Children's Books|Literature|Classics by Age|General|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Science Fiction & Fantasy|Authors, A-Z|( V )|Verne, Jules|Science Fiction|Ages 4-8|Authors & Illustrators, A-Z",4,147,310058,"Children's Books",2
325212,"Health, Mind & Body|Nutrition|General",4,42,405293,"Health, Mind & Body",1
325244,"Law|Legal Education|General|One-L|Legal Profession|Reference|Education|Graduate School Guides|Professional & Technical",3.5,112,62990,"Law",3
325263,"Parenting & Families|Family Relationships|General|Parenting|Religion & Spirituality|Spirituality|Personal Transformation",3,77,6284,"Parenting & Families",2
325336,"Literature & Fiction|General|Contemporary",4,83,27320,"Literature & Fiction",1
325352,"Biographies & Memoirs|General|Specific Groups|Women|Sports|Water Sports|Sailing|Narratives",4.5,193,224350,"Biographies & Memoirs",2
325372,"Religion & Spirituality|Christianity|Christian Living|Faith|General|Theology|Authors, A-Z|( N )|Norris, Kathleen|Paperback",4.5,65,55470,"Religion & Spirituality",1
325418,"Literature & Fiction|General|Contemporary|Literary",2.5,120,102802,"Literature & Fiction",1
325420,"Literature & Fiction|General|Literary|Teens|Adventure & Thrillers|Social Issues|Homosexuality|Fiction|Genre Fiction|Action & Adventure|Dating & Intimacy",5,65,53303,"Literature & Fiction",2
325436,"Science Fiction & Fantasy|Fantasy|Epic|General|Magic & Wizards",3.5,45,26711,"Science Fiction & Fantasy",1
325468,"Literature & Fiction|General|Contemporary|Religion & Spirituality|Authors, A-Z|( K )|Karon, Jan|Hardcover|Large Print|Women's Fiction|Domestic Life",2.5,230,215474,"Literature & Fiction",3
325503,"Biographies & Memoirs|Leaders & Notable People|Political|Professionals & Academics|Military & Spies|Books on CD|Nonfiction|Current Events|Terrorism|Military|General|Politics|Freedom & Security|Intelligence",4.5,134,250314,"Biographies & Memoirs",3
325530,"Children's Books|Literature|Classics by Age|General|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Ages 4-8|Staff Favorites|Picture Books|Authors & Illustrators, A-Z|( S )|Steig, William|Hardcover|Animals|Fiction",4.5,36,33431,"Children's Books",1
325553,"Mystery & Thrillers|Thrillers|General|Legal|Suspense|Authors, A-Z|( G )|Grisham, John|Paperback",4.5,318,4452,"Mystery & Thrillers",1
325663,"Health, Mind & Body|Exercise & Fitness|General|Literature & Fiction|Contemporary|Sports|Training|Bodybuilding & Weight Training",4,53,3541,"Health, Mind & Body",3
325795,"Romance|Contemporary|General",4,42,11028,"Romance",1
325986,"Entertainment|Games|Gambling|General|Travel|Essays & Travelogues|United States|States|Nevada|Las Vegas|Categories|Travel Books|Sports",4.5,79,306218,"Entertainment",3
326001,"Literature & Fiction|General|Contemporary|Authors, A-Z|( L )|Lamott, Anne|Book Clubs|Popular Fiction",3,82,115456,"Literature & Fiction",1
326014,"Health, Mind & Body|Relationships|Interpersonal Relations|Love & Romance|Marriage|Authors, A-Z|Gray, John|General|Books on Tape|( G )|Parenting & Families|Family Relationships",3.5,315,256072,"Health, Mind & Body",3
326170,"Biographies & Memoirs|General|Sports|Biographies",5,120,205539,"Biographies & Memoirs",2
326173,"Biographies & Memoirs|General|History|Africa|Algeria|Religion & Spirituality|Christianity|Catholicism|Saints|Church History|Catholic|Theology|Spirituality|Authors, A-Z|( A )|Augustine|People, A-Z|Augustine, Saint",4.5,89,953690,"Biographies & Memoirs",3
326175,"Computers & Internet|Programming|Introductory & Beginning|General|Microsoft|Development|Visual Basic|Languages & Tools|Visual Basic Introduction|Software Design|Software Development|Home & Office|Computer & Internet Books|Internet|Digital Business & Culture|Project Management",4,39,315597,"Computers & Internet",1
326297,"Health, Mind & Body|Diets & Weight Loss|Diets|General|Weight Loss|Weight Maintenance|Authors, A-Z|Somers, Suzanne",4.5,279,4645,"Health, Mind & Body",1
326522,"Computers & Internet|Networking|Networks, Protocols & API's|Network Security|Engineering|Electrical & Optical|General|Electronics",4,34,24519,"Computers & Internet",2
326526,"Literature & Fiction|Short Stories|General|Authors, A-Z|( A )|Auster, Paul",4.5,78,6522,"Literature & Fiction",1
326607,"Children's Books|People & Places|Social Situations|Peer Pressure|Authors & Illustrators, A-Z|( S )|Spinelli, Jerry|Teens|Literature & Fiction|General|Issues|Popularity",4.5,598,1032,"Children's Books",3
326650,"Literature & Fiction|World Literature|British|Shakespeare|Books on CD|Poetry & Drama|Drama|Playwrights, A-Z|( S )|Shakespeare, William|Poetry|Poets, A-Z|Authors, A-Z|General",4,33,195942,"Literature & Fiction",2
326762,"Mystery & Thrillers|Mystery|General|Thrillers|Legal|Suspense|Literature & Fiction|Genre Fiction|Political|Authors, A-Z|( G )|Grisham, John|Hardcover",3,994,50326,"Mystery & Thrillers",2
326852,"Science Fiction & Fantasy|Authors, A-Z|( H )|Hickman, Tracy|( W )|Weis, Margaret|Fantasy|General|Series|Gaming|Dungeons & Dragons|Dragonlance",4.5,172,242856,"Science Fiction & Fantasy",1
326935,"Children's Books|Literature|Action & Adventure|Science Fiction, Fantasy, Mystery & Horror|Mysteries, Espionage, & Detectives|Teens|Mysteries|Science Fiction & Fantasy|Fantasy|Authors & Illustrators, A-Z|( P )|Pullman, Philip|General|Paperback",4.5,141,27924,"Children's Books",3
326990,"Science Fiction & Fantasy|Authors, A-Z|( B )|Butler, Octavia E.|Science Fiction|General|Literature & Fiction|World Literature|United States|African American",4.5,65,98678,"Science Fiction & Fantasy",2
327166,"Romance|General|Authors, A-Z|( L )|Lindsey, Johanna|Hardcover|Historical",2,80,413938,"Romance",1
327186,"Biographies & Memoirs|Specific Groups|Women|Health, Mind & Body|Mental Health|Abuse & Self Defense|Rape|Books on CD|Memoirs",4.5,200,144504,"Biographies & Memoirs",3
327236,"Literature & Fiction|General|Literary",3,933,4429,"Literature & Fiction",1
327418,"Computers & Internet|Web Development|Internet Commerce|Web Site Design|Networking|Internet, Groupware, & Telecommunications|Internet Publishing|HTML, Graphics, & Design|Interface Design",4.5,236,1357,"Computers & Internet",1
327420,"Religion & Spirituality|Christianity|Theology|General|Science|Astronomy|Cosmology|Physics|Apologetics|Professional & Technical|Professional Science",4,34,46483,"Religion & Spirituality",3
327483,"Biographies & Memoirs|Leaders & Notable People|Religious|Specific Groups|Women|Religion & Spirituality|Spirituality|General|Christianity|Catholicism|Mariology",4.5,35,37161,"Biographies & Memoirs",2
327487,"Mystery & Thrillers|Thrillers|Suspense|Romance|Authors, A-Z|( L )|Lowell, Elizabeth|General|Contemporary",3,85,442414,"Mystery & Thrillers",2
327492,"Literature & Fiction|World Literature|British|Classics|Hardy, Thomas|General|Authors, A-Z|( H )",4,167,10139,"Literature & Fiction",1
327497,"Science Fiction & Fantasy|Science Fiction|General|Children's Books|Ages 9-12|Authors & Illustrators, A-Z|( M )|McCaffrey, Anne|Authors, A-Z",4.5,66,182708,"Science Fiction & Fantasy",2
327522,"Religion & Spirituality|Christianity|Bibles|Other",4.5,53,26516,"Religion & Spirituality",1
327551,"Romance|Contemporary|General",4.5,41,5364,"Romance",1
327644,"Books on Tape|Business|Personal Finance|Business & Investing|General",4,59,192538,"Books on Tape",2
327802,"Professional & Technical|Medical|Medicine|Surgery|General Surgery|Specialties|General",5,83,2204,"Professional & Technical",2
327824,"Travel|General|Essays & Travelogues|United States|Regions|Northeast|South|East South Central|Categories|Travel Books",4,814,482809,"Travel",1
327896,"Horror|General|Occult",4,38,20333,"Horror",1
327984,"Biographies & Memoirs|General|Leaders & Notable People|Political|Presidents & Heads of State|Professionals & Academics|Military & Spies|Military|People, A-Z|( G )|Grant, Ulysses S.|Memoirs",4.5,36,231743,"Biographies & Memoirs",1
328091,"Health, Mind & Body|Exercise & Fitness|General|Sports|Training|Bodybuilding & Weight Training",4,53,274505,"Health, Mind & Body",2
328155,"Romance|General|Authors, A-Z|( H )|Howard, Linda|Hardcover|Large Print|Literature & Fiction|Contemporary",2,45,1640974,"Romance",3
328213,"Biographies & Memoirs|General|Leaders & Notable People|Religious|Health, Mind & Body|Death & Grief|Grief & Bereavement|Religion & Spirituality|Spirituality|Inspirational",4.5,43,27880,"Biographies & Memoirs",3
328342,"History|Jewish|Holocaust|Europe|Germany|General",4.5,57,92307,"History",1
328344,"Books on Tape|Literature & Fiction|General|Horror|Occult|Romance|Authors, A-Z|( R )|Roberts, Nora",4,149,1037876,"Books on Tape",4
328435,"Books on Tape|Children's Books|Classics|General|Animals|Horses|Fiction|Literature|Action & Adventure|Classics by Age|Authors & Illustrators, A-Z|( H )|Henry, Marguerite|Series|Marguerite Henry's Horse Series|Adventure",5,53,478129,"Books on Tape",2
328595,"Science|Biological Sciences|Animals|Bears|Wildlife|Travel|United States|Regions|General|Outdoors & Nature|Nature Writing|Categories|Travel Books",3,72,191057,"Science",3
328619,"Books on Tape|Business|Personal Finance|Religion & Spirituality|Christianity|General|Business & Investing|Industries & Professions|Accounting|Money Management|Professional & Technical|Accounting & Finance|Christian Living|Home & Office|Business & Investing Books",4.5,84,122883,"Books on Tape",4
328650,"Literature & Fiction|World Literature|British|Classics|Dickens, Charles|General|Short Stories|Authors, A-Z|( D )|Hardcover",4,347,671865,"Literature & Fiction",1
328688,"Children's Books|People & Places|Social Issues|Death & Dying|Fiction|Literature & Fiction|General|Contemporary|Teens|Homosexuality",4.5,1091,571,"Children's Books",3
328691,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Teens|Science Fiction & Fantasy|Fantasy|Science Fiction|Authors, A-Z|( W )|Wynne-Jones, Diana",4.5,51,123603,"Children's Books",3
328756,"Books on Tape|Literature & Fiction|General|Literary",4,1090,728765,"Books on Tape",2
328816,"Books on Tape|Literature & Fiction|General|Unabridged|Contemporary",3.5,36,719230,"Books on Tape",2
328825,"Entertainment|Humor|Satire, General|Reference|Education|Book Notes",4.5,88,364352,"Entertainment",2
328834,"Literature & Fiction|General|Contemporary",4.5,36,92428,"Literature & Fiction",1
328855,"Entertainment|Movies|History & Criticism",4.5,40,1027966,"Entertainment",1
329161,"Biographies & Memoirs|General|Entertainment|Humor|Rural Life|Nonfiction|Social Sciences|Sociology|Rural|Science|Nature & Ecology",4.5,50,35681,"Biographies & Memoirs",4
329295,"Literature & Fiction|General|Literary|Book Clubs|Popular Fiction",4,136,72404,"Literature & Fiction",1
329296,"Mystery & Thrillers|Thrillers|Technothrillers",4,168,520543,"Mystery & Thrillers",1
329335,"Children's Books|Literature|Action & Adventure|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Series|Fantasy & Adventure|Unicorns of Balinor",4.5,35,159004,"Children's Books",1
329395,"Parenting & Families|Parenting|Babies & Toddlers|Child Development|General|Infants|Child Care",3,40,718670,"Parenting & Families",1
329445,"Mystery & Thrillers|Thrillers|Spy Stories & Tales of Intrigue|Literature & Fiction|Genre Fiction|Action & Adventure",4,101,9568,"Mystery & Thrillers",2
329446,"Health, Mind & Body|Self-Help|General|Self-Esteem",4,163,2070,"Health, Mind & Body",1
329463,"Religion & Spirituality|General|Religious Studies|Science & Religion|Science|History & Philosophy",4,36,10738,"Religion & Spirituality",2
329698,"Business & Investing|Industries & Professions|Accounting|General|Personal Finance|Money Management|Professional & Technical|Accounting & Finance|Home & Office|Business & Investing Books",4.5,65,299819,"Business & Investing",2
329699,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Comics & Graphic Novels|Science Fiction, Fantasy, & Magic|General|Science Fiction & Fantasy|Authors, A-Z|( T )|Takahashi, Rumiko|Teens|Fantasy|Science Fiction|Manga|By Creator|By Series|Inu Yasha",5,96,335254,"Children's Books",4
329807,"Law|Media & the Law|Reference|Writing|Editing|Journalism|Newspapers & Magazines|General",4.5,45,261545,"Law",2
329970,"Science Fiction & Fantasy|Fantasy|General|Historical",4.5,218,17065,"Science Fiction & Fantasy",1
329981,"Science Fiction & Fantasy|Authors, A-Z|( K )|Keyes, J. Gregory|Media|Babylon 5|Science Fiction|General|High Tech|Series",4,68,167772,"Science Fiction & Fantasy",1
330015,"Books on Tape|Literature & Fiction|Poetry, Drama & Short Stories|Drama|Playwrights, A-Z|( S )|Shakespeare, William|Poetry|Poets, A-Z|Authors, A-Z|General",4.5,45,256888,"Books on Tape",2
330032,"Children's Books|Literature|Action & Adventure|Science Fiction, Fantasy, Mystery & Horror|Mysteries, Espionage, & Detectives|Teens|Literature & Fiction|Adventure & Thrillers|Mysteries|Authors & Illustrators, A-Z|( Z )|Zindel, Paul|General|Obsessions|Monsters",4.5,49,525033,"Children's Books",3
330054,"Science Fiction & Fantasy|Science Fiction|General|Authors, A-Z|( C )|Card, Orson Scott|Hardcover",4.5,591,173948,"Science Fiction & Fantasy",1
330060,"Nonfiction|Philosophy|Eastern|General|Religion & Spirituality|Other Eastern Religions|Eastern Philosophy|Sports|Individual Sports|Martial Arts",4.5,33,185828,"Nonfiction",3
330080,"Biographies & Memoirs|General|Regional U.S.|South|Family & Childhood|Book Clubs|Professionals & Academics|Astronauts",5,57,311534,"Biographies & Memoirs",1
330126,"Health, Mind & Body|Exercise & Fitness|General|Alternative Medicine|Injuries & Rehabilitation|Personal Health|Healthy Living",4,78,12148,"Health, Mind & Body",1
330328,"Computers & Internet|Computer & Video Games|Strategy Guides|General|Entertainment|Games|Video & Electronic Games|Children's Books|Popular Characters|Pokémon|Video Games",4,34,5246,"Computers & Internet",3
330477,"Parenting & Families|Parenting|Discipline|General",4,136,21738,"Parenting & Families",1
330655,"Literature & Fiction|Genre Fiction|Erotica|Adult Fiction|General|Victorian|Historical|Romance",4,65,37477,"Literature & Fiction",2
330661,"Nonfiction|Education|General",5,32,1388357,"Nonfiction",1
330854,"Horror|Ghosts|Mystery & Thrillers|Thrillers|General|Suspense",4,35,445163,"Horror",2
331055,"Children's Books|Literature|Classics by Age|General|People & Places|Family Life|Orphans & Foster Homes|Series|Classics|Anne of Green Gables|Ages 9-12",4.5,266,726521,"Children's Books",1
331167,"Children's Books|Baby-3|Board Books|Literature|Classics by Age|Ages 0-3 (Board Books)|Fairy Tales, Folk Tales & Myths|Multicultural|Ages 4-8|General|Authors & Illustrators, A-Z|( B )|Brett, Jan|Animals|Fiction",4.5,33,17859,"Children's Books",1
331170,"Children's Books|Literature|Classics by Age|General|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Science Fiction & Fantasy|Authors, A-Z|( E )|Ende, Michael|Ages 9-12",5,207,74247,"Children's Books",2
331224,"Computers & Internet|Databases|Database Design|Microsoft|Development|Visual Basic|Programming|General",4,46,519796,"Computers & Internet",1
331227,"Business & Investing|General|Investing|Marketing & Sales|Marketing|Home & Office|Business & Investing Books",4.5,50,128114,"Business & Investing",1
331245,"Health, Mind & Body|Self-Help|General|Psychology & Counseling|Physiological Aspects|Science|Evolution|Genetics",4.5,105,106433,"Health, Mind & Body",2
331333,"Entertainment|Games|Board Games|General|Scrabble|Reference|Word Games|Dictionaries & Thesauruses|English (All)",4,57,22456,"Entertainment",2
331462,"Business & Investing|General|Small Business & Entrepreneurship|Home Based|Computers & Internet|Web Development|Internet Commerce|Web Site Design",4,34,192495,"Business & Investing",2
331499,"Literature & Fiction|General|Contemporary|Literary",3.5,114,206206,"Literature & Fiction",1
331600,"Cooking, Food & Wine|General|Special Diet|Healthy|Health, Mind & Body|Authors, A-Z|Henner, Marilu|Personal Health|Healthy Living",4,44,196224,"Cooking, Food & Wine",2
331851,"Children's Books|People & Places|Multicultural Stories|Other|Social Situations|Self-Esteem & Self-Respect|Fiction|Teens|Social Issues|Family|Literature & Fiction|General|Authors, A-Z|( S )|Staples, Suzanne Fisher",4,206,322739,"Children's Books",3
331969,"Bargain Books|Literature & Fiction|Fiction|Romance|Mystery & Thrillers|Thrillers|Suspense|Religion & Spirituality|Authors, A-Z|( C )|Collins, Jackie|Amazon.com Outlet|Categories|Bargain Books Outlet",3.5,59,460417,"Bargain Books",5
331983,"Science Fiction & Fantasy|Authors, A-Z|( S )|Salvatore, R.A.|Science Fiction|General|Series|Media Series|Star Wars",3.5,391,43854,"Science Fiction & Fantasy",1
332145,"Travel|United States|Regions|General|West|Pacific|Categories|Travel Books",4.5,46,327641,"Travel",1
332188,"Mystery & Thrillers|Mystery|General|Thrillers|Suspense|Romance|Authors, A-Z|( H )|Howard, Linda|Hardcover",4.5,119,205882,"Mystery & Thrillers",2
332195,"Children's Books|People & Places|Family Life|Siblings|Fiction|Social Issues|Abuse|Dysfunctional Relationships|Teens|Violence|Literature & Fiction|General|Authors, A-Z|( D )|Dessen, Sarah",4.5,121,89269,"Children's Books",3
332311,"Books on Tape|Children's Books|General|People & Places|Family Life|Multigenerational|Fiction|Multicultural Stories|African-American|Social Issues|Prejudice & Racism|Authors, A-Z|( C )|Curtis, Christopher Paul",4.5,490,101527,"Books on Tape",2
332628,"Literature & Fiction|World Literature|United States|Classics|Hawthorne, Nathaniel|General|Authors, A-Z|( H )|19th Century",3.5,53,434088,"Literature & Fiction",1
332739,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|People & Places|Social Situations|Peer Pressure|Teens|Science Fiction & Fantasy|Fantasy|Science Fiction|Literature & Fiction|General|Authors, A-Z|( S )|Sleator, William",4.5,44,193000,"Children's Books",4
332908,"Religion & Spirituality|Fiction|Historical|Romance|General|Authors, A-Z|( R )|Rivers, Francine",5,270,1034,"Religion & Spirituality",2
333010,"Mystery & Thrillers|Mystery|Women Sleuths|General",3.5,56,23489,"Mystery & Thrillers",1
333041,"Literature & Fiction|Drama|United States|World Literature|Classics|General|Authors, A-Z|( L )|Lawrence, Jerome|Playwrights, A-Z",4.5,64,168687,"Literature & Fiction",1
333076,"Engineering|Telecommunications|General|Computers & Internet",3.5,52,14948,"Engineering",2
333131,"Books on Tape|Health, Mind & Body|General|Religion & Spirituality|Alternative Medicine|Healing|New Age|Mental & Spiritual Healing|Self-Help|Authors, A-Z|Myss, Caroline",4.5,85,195956,"Books on Tape",3
333429,"Horror|General|Vampires|Science Fiction & Fantasy|Fantasy|Historical|Literature & Fiction|Authors, A-Z|( R )|Rice, Anne|Hardcover",4,403,69560,"Horror",3
333457,"Books on Tape|Literature & Fiction|General|Unabridged|Literary|Genre Fiction|Westerns|Authors, A-Z|( M )|McMurtry, Larry",5,294,1011576,"Books on Tape",2
333477,"Children's Books|People & Places|Social Situations|Peer Pressure|Teens|Health, Mind & Body|General|Religion & Spirituality|Inspirational|Authors, A-Z|( C )|Canfield, Jack|Series|Chicken Soup for the Soul",4.5,83,40809,"Children's Books",4
333532,"Literature & Fiction|General|Contemporary",4.5,55,22509,"Literature & Fiction",1
333534,"Horror|United States|General|Mystery & Thrillers|Thrillers|Suspense|Authors, A-Z|( D )|Deaver, Jeffery|Hardcover",4,208,260682,"Horror",2
333711,"Children's Books|Literature|Fairy Tales, Folk Tales & Myths|Multicultural|Stories|Teens|Science Fiction & Fantasy|Fantasy|Authors, A-Z|( N )|Napoli, Donna Jo",4.5,38,498540,"Children's Books",3
333757,"Children's Books|Animals|Mice, Hamsters, Guinea Pigs & Squirrels|Fiction|Literature|Humorous|Ages 4-8|Picture Books|General|Authors & Illustrators, A-Z|( N )|Numeroff, Laura Joffe",5,81,1618,"Children's Books",1
333883,"Nonfiction|Education|General|Special Education|Parenting & Families|Parenting|Babies & Toddlers|Child Development|Special Needs|Education Theory|Educational Psychology|Health, Mind & Body|Personal Health|Children's Health|Special Needs Children|Science|Behavioral Sciences",5,35,100562,"Nonfiction",4
333970,"History|Asia|Japan|Book Clubs|History & Nonfiction|China|General|Military|World War II",4,624,4030,"History",1
334104,"Computers & Internet|Programming|Java|General|Servlets|Web Development|Scripting & Programming",4,41,689447,"Computers & Internet",1
334199,"Children's Books|Literature|Action & Adventure|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Science Fiction & Fantasy|Authors, A-Z|( P )|Pullman, Philip|Teens|Literature & Fiction|Adventure & Thrillers|Fantasy|Science Fiction|Authors & Illustrators, A-Z|General|Paperback",4.5,1185,299068,"Children's Books",4
334206,"Mystery & Thrillers|Thrillers|General|Medical|Suspense|Authors, A-Z|( G )|Gerritsen, Tess",4,51,29528,"Mystery & Thrillers",1
334622,"Literature & Fiction|General|Classics|Literary|Authors, A-Z|( P )|Pynchon, Thomas|Book Clubs",4,64,43012,"Literature & Fiction",1
334623,"Literature & Fiction|General|Contemporary|World Literature|Canadian|Poetry|Poets, A-Z|( C )|Cohen, Leonard",4.5,39,145864,"Literature & Fiction",1
334632,"Romance|General",3.5,61,41208,"Romance",1
334633,"Mystery & Thrillers|Thrillers|Suspense|Romance|Authors, A-Z|( R )|Roberts, Nora|General|Paperback|Contemporary",4,189,177271,"Mystery & Thrillers",2
334881,"Science Fiction & Fantasy|Authors, A-Z|( B )|Benford, Gregory|Science Fiction|General",4,38,240866,"Science Fiction & Fantasy",1
334901,"Literature & Fiction|World Literature|United States|Classics|General|Libros en español|Referencia",4.5,71,11054,"Literature & Fiction",2
334949,"Mystery & Thrillers|Mystery|General|Hard-Boiled|Thrillers|Suspense|Authors, A-Z|( G )|Grafton, Sue|Paperback",3.5,41,27474,"Mystery & Thrillers",1
334955,"Literature & Fiction|General|Contemporary|World Literature|African|Travel|Essays & Travelogues|Africa|South Africa|Central & South African|Categories|Travel Books",4.5,46,75205,"Literature & Fiction",2
335077,"Biographies & Memoirs|Historical|General|Leaders & Notable People|Political|Nonfiction|Politics|History & Theory|History|Europe|Germany|Third Reich|People, A-Z|( H )|Hitler, Adolf",3.5,133,4872,"Biographies & Memoirs",3
335154,"Computers & Internet|Digital Business & Culture|Future of Computing|Culture|Nonfiction|Social Sciences|General|Sociology|Home & Office|Computer & Internet Books|Internet",4,44,473100,"Computers & Internet",2
335281,"Children's Books|Science, Nature & How It Works|Anatomy & Physiology|Sports & Activities|Games|General|Baby-3|Pop-Up & Movable|Lift the Flap",4.5,90,250,"Children's Books",1
335453,"Horror|Authors, A-Z|( D )|Due, Tananarive|General",5,115,144172,"Horror",1
335488,"Science Fiction & Fantasy|Authors, A-Z|( B )|Banks, Iain M.|Fantasy|General|Science Fiction",4,67,38329,"Science Fiction & Fantasy",1
335587,"Health, Mind & Body|Personal Health|Women's Health|Pregnancy & Childbirth|General|Parenting & Families",3.5,38,6749,"Health, Mind & Body",2
335642,"Literature & Fiction|General|Classics|Science Fiction & Fantasy|Authors, A-Z|( T )|Tolkien, Christopher|Fantasy|Epic|Tolkien, J.R.R.|Hardcover|Boxed Sets",4.5,285,18339,"Literature & Fiction",2
335712,"Books on Tape|Literature & Fiction|Literary Classics|Nonfiction|General|Religion & Spirituality|Christianity|Classics|Authors, A-Z|( L )|Lewis, C.S.|Fiction",5,236,219134,"Books on Tape",4
335845,"Mystery & Thrillers|Thrillers|General|Psychological & Suspense|Suspense",4.5,144,117799,"Mystery & Thrillers",1
335860,"Literature & Fiction|General|Contemporary|Mystery & Thrillers|Thrillers|Spy Stories & Tales of Intrigue|Genre Fiction|Political",3,36,127464,"Literature & Fiction",2
335929,"Business & Investing|General|Marketing & Sales|Marketing|Telemarketing|Sales & Selling|Home & Office|Business & Investing Books",5,88,18210,"Business & Investing",1
336128,"Mystery & Thrillers|Thrillers|General|Medical|Spy Stories & Tales of Intrigue|Suspense|Authors, A-Z|( F )|Follett, Ken|Paperback",3,126,52911,"Mystery & Thrillers",1
336214,"Health, Mind & Body|Personal Health|Women's Health|Pregnancy & Childbirth|General|Nonfiction|Social Sciences|Sociology|Women's Studies|Feminist Theory|Parenting & Families|Family Relationships|Motherhood",3,96,310041,"Health, Mind & Body",3
336262,"Books on Tape|Nonfiction|General",3.5,117,554560,"Books on Tape",2
336329,"Mystery & Thrillers|Mystery|General|Thrillers|Suspense",4.5,56,231422,"Mystery & Thrillers",1
336417,"Parenting & Families|Parenting|General|Special Needs|Disabilities|Hyperactivity|Health, Mind & Body|Personal Health|Children's Health|Learning Disorders|Special Needs Children",3,40,87227,"Parenting & Families",2
336452,"Children's Books|Literature|Action & Adventure|Science Fiction, Fantasy, Mystery & Horror|Comics & Graphic Novels|Science Fiction & Fantasy|Authors, A-Z|( L )|Loeb, Jeph|Media|Batman|Teens|Literature & Fiction|Adventure & Thrillers|Fantasy|Characters|Publishers|DC Comics|Graphic Novels|Superheroes|Sim, Dave",4.5,59,899,"Children's Books",5
336484,"Children's Books|Literature|Action & Adventure|Science Fiction, Fantasy, Mystery & Horror|Mysteries, Espionage, & Detectives|Teens|Literature & Fiction|Adventure & Thrillers",4.5,69,28248,"Children's Books",3
336606,"Nonfiction|Current Events|Civil Rights & Liberties|Politics|General|Government|Federal Government",4.5,33,261784,"Nonfiction",1
336734,"Science Fiction & Fantasy|Fantasy|Epic|General|Authors, A-Z|( P )|Pratchett, Terry|Paperback",4.5,91,35716,"Science Fiction & Fantasy",1
336790,"Sports|Biographies|Baseball|General|History|Biographies & Memoirs|People, A-Z|( D )|DiMaggio, Joe",3.5,108,59067,"Sports",3
336805,"Mystery & Thrillers|Thrillers|Spy Stories & Tales of Intrigue|Suspense|Authors, A-Z|( C )|Clancy, Tom|General|Paperback",3,162,68690,"Mystery & Thrillers",1
336892,"History|Asia|India|Nonfiction|Politics|General",4,44,152643,"History",2
336909,"Children's Books|Literature|Classics by Age|General|Authors & Illustrators, A-Z|( S )|Selden, George|( W )|Williams, Garth|Animals|Fiction",4.5,86,2049,"Children's Books",1
337012,"History|World|General|Nonfiction|True Accounts|Murder & Mayhem",4,43,448559,"History",2
337019,"Religion & Spirituality|Religious Studies|Controversial Knowledge|Occult|Unexplained Mysteries|Other Practices|Freemasonry|History",3.5,71,15205,"Religion & Spirituality",2
337223,"Romance|General|Contemporary",4,38,31577,"Romance",1
337257,"Literature & Fiction|General|Classics|Genre Fiction|Historical",4.5,42,112846,"Literature & Fiction",1
337309,"Children's Books|History & Historical Fiction|Fiction|General|Literature|Classics by Age|People & Places|Family Life|Stepfamilies|Authors & Illustrators, A-Z|( M )|MacLachlan, Patricia",4,141,204604,"Children's Books",1
337377,"Computers & Internet|Programming|Languages & Tools|C & C++|General|Software Design|Object-Oriented Design|Authors, A-Z|The Deitels",4,62,13294,"Computers & Internet",1
337522,"Books on Tape|Children's Books|General|Literature|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Science Fiction & Fantasy|Authors, A-Z|( E )|Ellison, Harlan|( L )|LeGuin, Ursula K.|Teens|Fantasy|Science Fiction|Authors & Illustrators, A-Z|Le Guin, Ursula K.|Fiction|Series|Earthsea",4,336,458848,"Books on Tape",4
337524,"Literature & Fiction|World Literature|United States|Native American|Sherman, Alexie|Short Stories|General|Authors, A-Z|( A )|Alexie, Sherman|Book Clubs|Popular Fiction",4,37,54168,"Literature & Fiction",1
337816,"Literature & Fiction|General|Contemporary|Authors, A-Z|( S )|Stendhal",4.5,44,501596,"Literature & Fiction",1
337938,"Nonfiction|Social Sciences|Discrimination & Racism|Sociology|General|Special Groups|Minority Studies",4.5,86,134774,"Nonfiction",1
338049,"Books on Tape|Mystery & Thrillers|Mystery|General|Women Sleuths|Authors, A-Z|( B )|Barr, Nevada",4,39,1252755,"Books on Tape",2
338076,"Biographies & Memoirs|Arts & Literature|Authors|General|Specific Groups|Special Needs|Family & Childhood",4,34,112125,"Biographies & Memoirs",1
