"from_name","to_name","connected","num_common_genre","from_salesrank","from_rating","from_reviews","to_salesrank","to_rating","to_reviews","from_degree","from_closeness","from_betweenness","from_transitivity","from_eigenvec_centrality","from_pagerank","to_degree","to_closeness","to_betweenness","to_transitivity","to_eigenvec_centrality","to_pagerank","same_community"
22933,28061,0,1,186308,4.5,53,245019,4.5,72,5,1.02757180671785e-06,1.01389096183943e-05,0.6,2.432730425577e-07,1.28281729544625e-05,3,9.82404159106248e-07,6.25235900392879e-06,0.333333333333333,4.79355616819845e-08,1.07298632418543e-05,0
6669,172340,0,1,21790,4.5,51,243657,4.5,337,4,1.11539422493486e-06,0.000192476396214339,0,2.68907302212881e-06,1.05034866086836e-05,3,0.333333333333333,1.00003000070001e-10,0.666666666666667,0,1.25047103892023e-05,0
212639,207201,0,0,9994,4.5,216,53636,4.5,36,4,9.24544245913977e-07,2.16546496351581e-05,0.666666666666667,3.59655753092607e-09,1.24684229599694e-05,2,1.07896630711913e-06,1.63908930525173e-05,0,1.56906487429245e-07,7.64294333080567e-06,0
32264,31348,0,1,1034568,4.5,54,12167,4.5,67,2,6.4362986648542e-07,1.44370331081058e-05,0,0,1.00753804048618e-05,10,1.09381785088856e-06,3.06406583845963e-05,0.311111111111111,6.7804086873814e-07,2.10941533462241e-05,0
83808,238734,0,1,19488,4,114,330153,4,48,5,8.20955378612306e-07,3.19337999173398e-05,0.4,2.489416367857e-11,1.36552868131678e-05,3,1.19136404034435e-06,0.000815406927786904,0,6.25087790552857e-06,9.30433453031082e-06,0
27424,107251,0,1,174227,4.5,79,597784,4,64,4,1.12021723252573e-06,7.11717539148687e-06,0.166666666666667,1.29119884617496e-06,1.16984292686284e-05,11,1.13176711854355e-06,0.00012891473610524,0.127272727272727,1.63937916784692e-06,2.56555277910578e-05,0
16124,113230,0,1,192981,4.5,35,275987,4,74,3,8.81067360242893e-07,1.92651441113527e-05,0,7.44234192808093e-10,1.00522493866723e-05,3,7.90239592742123e-07,2.6503375337966e-07,0.666666666666667,8.07200538708203e-13,9.74267895472737e-06,0
160417,149717,0,1,333924,4,126,57085,4,42,3,6.40532513110099e-07,0,1,3.76269552741389e-16,1.02768967997366e-05,11,8.82241104142387e-07,0.00125171490949829,0.145454545454545,2.20327447241717e-09,3.16979603460772e-05,0
53122,15922,0,1,693259,3.5,45,41334,4.5,59,5,9.42865197619831e-07,3.29778815807155e-05,0.1,1.39001624702855e-09,1.35757078157246e-05,2,8.93101150850143e-07,1.44370331081058e-05,0,2.73577270080983e-10,1.15758059064054e-05,0
170735,97265,0,2,119067,5,58,55966,4.5,99,4,1.08719168602774e-06,1.10018050574212e-05,0.5,4.60611680992653e-07,1.25037955879156e-05,5,9.65764610328466e-07,0.000288215056853181,0,2.1588717407438e-09,1.57251322128865e-05,0
77909,232008,0,1,28419,5,34,9507,3.5,41,3,9.40778023425373e-07,7.21841655105285e-06,0.666666666666667,2.24776695970823e-09,1.07746366223576e-05,2,7.49662277144147e-07,0,1,5.11263880085001e-14,9.01582200098708e-06,0
36514,202317,0,5,493780,4.5,42,39611,5,79,3,1.15440781764974e-06,0.000235624904097003,0.333333333333333,3.2057103605477e-06,8.23234504845942e-06,5,8.47145332017434e-07,4.3310299300317e-05,0.2,1.13645823989917e-11,1.77155908359609e-05,0
137521,244951,0,0,262775,2.5,77,260640,4,34,3,8.86610496936317e-07,0,1,6.15058962564491e-10,1.04408419027116e-05,2,1.06620720244289e-06,0.000145557834469957,0,1.37601438070768e-07,8.39912286818485e-06,0
178609,27651,0,2,135844,4.5,36,163994,4,131,4,1.18385645977197e-06,0.000121192121636582,0.666666666666667,0.00012434700488534,1.076444103451e-05,3,1.02387051723891e-06,1.44370331081058e-05,0.333333333333333,1.02423557966308e-07,1.20006853474344e-05,0
31784,207432,0,1,1402462,4.5,94,191864,4,37,9,1.21057021488832e-06,0.000560659507492338,0.111111111111111,1.39578370511867e-06,2.28732812818479e-05,4,1.22460625847274e-06,0.000184282519044535,0.166666666666667,8.47501618560494e-06,1.32577569562096e-05,0
158671,19604,0,1,60471,4,215,106526,4,33,3,1.04813233299583e-06,1.48845808762865e-05,0,7.27570644848893e-08,9.81059535725889e-06,9,1.24311160780326e-06,5.68225999573847e-05,0.277777777777778,2.73959192158893e-05,1.89682435761597e-05,0
41960,70925,0,0,565732,4.5,73,170249,4.5,67,3,1.00462428558655e-06,1.00003000070001e-10,0.666666666666667,1.1591367648035e-08,8.22761295249064e-06,12,1.2963342260755e-06,0.000512278089781898,0.0454545454545455,0.000511351384591529,3.26739424317391e-05,0
135360,137904,0,1,122416,3,39,478015,4,34,4,9.1373350596805e-07,2.02570442691721e-05,0.333333333333333,1.53351681895543e-09,1.47813710472598e-05,5,9.98245085140323e-07,4.04484405153703e-05,0.2,5.20205156365387e-09,1.44694983291664e-05,0
252570,88527,0,4,163183,5,61,80718,3.5,104,2,7.14771248183588e-07,7.21811654205264e-05,0,1.11892788404088e-14,7.53084808481563e-06,7,1.25182610132531e-06,0.000126476081642518,0.0952380952380952,0.000102116318931226,2.19780916074023e-05,0
96072,42856,0,0,82132,4,67,292937,4.5,60,3,8.16944073642607e-07,0,1,2.83583696336845e-11,8.69808425449133e-06,3,0.111111111111111,1.00003000070001e-09,0.333333333333333,0,1.37054358291355e-05,0
202217,206405,0,1,420375,3.5,46,265535,4.5,129,2,8.67987744013055e-07,0,1,5.71692542193533e-11,9.19867034813672e-06,4,7.0007371776248e-07,2.88736662042114e-05,0.333333333333333,6.52726167139018e-15,1.60667044115496e-05,0
30822,109240,0,2,495559,4,41,1045812,3,76,3,0.333333333333333,0,1,0,1.05895745638454e-05,3,1.05607772732073e-06,1.16929074232324e-05,0,2.09577499972002e-06,8.90907674087354e-06,0
28392,149699,0,1,20709,5,92,484635,4,430,2,1.11241510882201e-06,1.44370331081058e-05,0,2.10361961266519e-06,8.89995632559129e-06,3,8.78482193605177e-07,1.44360330781051e-05,0.666666666666667,4.16700361964424e-10,1.02761098831102e-05,0
83433,20248,0,1,644875,4,54,290115,4.5,42,3,1.20149562174995e-06,5.16674554450425e-05,0.333333333333333,5.73506687744992e-05,1.04015981106338e-05,5,9.49231312483151e-07,3.12642337337269e-05,0.2,3.52132523880072e-09,1.79202686776344e-05,0
211053,8016,0,2,59818,4.5,56,24029,4,583,5,1.06807709807725e-06,7.24283074824047e-06,0.8,3.91309652905555e-06,1.22284619040295e-05,1,8.62710792598286e-07,0,NA,2.43379100734715e-10,5.9697399458525e-06,0
115424,42211,0,0,10932,4,33,66031,4,59,1,0.166666666666667,0,NA,0,7.43128039567752e-06,17,1.24858909432341e-06,0.0011521769191472,0.0808823529411765,0.000375360175910696,4.70930042621055e-05,0
96510,156785,0,2,516388,4,51,320089,4.5,33,6,1.14288587827351e-06,0.000438668532616035,0.2,1.22449700297487e-06,1.72521771332406e-05,4,7.48590404268762e-07,7.98409482710417e-05,0.166666666666667,1.31306526722736e-12,1.12349112545531e-05,0
220939,88031,0,1,10474,5,35,10076,3.5,485,2,9.33569962199752e-07,4.1078939883094e-06,0,1.59325850740455e-09,7.3091804979614e-06,13,1.17396245198494e-06,0.000697400798114359,0.128205128205128,3.16891636209347e-06,3.38746741874334e-05,0
190836,146625,0,0,291087,4.5,148,297779,4.5,56,4,7.4163234762978e-07,0,1,2.97911154019221e-13,9.30514816886941e-06,3,8.21689986228476e-07,0,1,2.1520546285291e-12,9.13827807255182e-06,0
211312,22568,0,1,2307,4,86,7012,4.5,51,3,7.26097769064605e-07,2.88736662042114e-05,0.333333333333333,1.19616850219269e-13,1.38513259602385e-05,1,9.92634650890393e-07,0,NA,2.60392721973284e-08,5.22225128591681e-06,0
208216,22933,0,1,9731,4,46,186308,4.5,53,1,0.333333333333333,0,NA,0,8.15683446133302e-06,5,1.02757180671785e-06,1.01389096183943e-05,0.6,2.432730425577e-07,1.28281729544625e-05,0
26901,120553,0,1,138991,4,33,435851,4,54,6,9.24711813563303e-07,1.36542832917353e-05,0.333333333333333,8.40682408677418e-10,1.41813100153982e-05,3,8.96772515715938e-07,8.33358333916679e-10,0,1.4941732679014e-09,1.06478550324434e-05,0
138813,178458,0,1,140004,3,136,110705,4.5,40,5,1.19998176027724e-06,0.000340133524861592,0.5,1.89802158844607e-06,1.28516798323109e-05,4,9.49412456101542e-07,1.83338833461669e-10,0.666666666666667,5.29489519223344e-09,1.06147014654446e-05,0
154244,31168,0,1,290175,4,40,485260,3.5,235,3,1.09480700194766e-06,2.04038635020753e-05,0,8.46974718207838e-07,1.08815799331369e-05,7,1.18542262094571e-06,8.42212885264746e-06,0.428571428571429,9.92508446978531e-06,1.62921752163752e-05,0
149959,195472,0,0,28032,5,39,1635342,4.5,83,4,0.166666666666667,1.00003000070001e-09,0.333333333333333,0,1.73867628617638e-05,5,5.28083479436429e-07,2.88745971845216e-05,0.1,0,1.56219423650564e-05,0
79659,65121,0,1,43068,4.5,46,397230,4,43,4,8.57260914217329e-07,5.77463323784221e-05,0.166666666666667,3.56665360994878e-11,1.65145390902341e-05,1,1,0,NA,0,1.05895745638439e-05,0
4930,85259,0,1,17403,5,42,3577,4,232,16,1.46232609286941e-06,0.0021732095256208,0.0583333333333333,0.00951378301831637,4.25644044374324e-05,5,9.62882794054777e-07,1.26091465586541e-05,0.3,1.92532046591349e-08,1.56533904154235e-05,0
34316,243102,0,2,153098,5,46,55698,4,137,2,1.1916905799243e-06,6.66234415720334e-05,0,7.32731757126822e-06,6.73053225047962e-06,2,1.22442932410277e-06,0,1,1.73165574953294e-06,8.08760870405258e-06,0
188221,163348,0,1,65664,3,67,383715,3.5,381,2,1.19108733171425e-06,0.00013931241108259,0,7.38870959090578e-07,6.50953222944862e-06,5,9.90869140866911e-07,1.81836933305039e-06,0.9,7.88079411049829e-09,1.16978541268481e-05,0
54560,75375,0,3,567346,5,76,88999,5,83,5,1.15744491719639e-06,8.00522138630075e-05,0,2.98625301624021e-05,1.92298741615374e-05,3,0.333333333333333,4.00012000280006e-10,0.333333333333333,0,1.55343072410384e-05,0
78948,26151,0,1,144,5,140,414009,4,324,3,1.22768076371565e-06,5.58025241380254e-05,0,1.83863579126007e-06,1.15016936133209e-05,1,0.00775193798449612,0,NA,0,5.88999137270877e-06,0
215009,120341,0,3,788859,4,427,27897,4.5,34,3,0.0344827586206897,3.60010800252005e-09,0.333333333333333,0,1.18926265610145e-05,2,6.87826975748597e-07,0,1,1.30043685664588e-15,6.18971146348557e-06,0
217230,217370,0,2,166396,3,69,79600,4,47,2,7.94652939302025e-07,0,1,7.84729776741789e-12,6.83282205510668e-06,3,1.34109919171952e-06,2.09964773898856e-05,0,0.0017202141472555,1.0304749975571e-05,0
157978,91655,0,1,125082,3.5,141,141763,4.5,42,5,8.55954791891711e-07,1.03486740586951e-08,0.4,1.22126093899957e-09,1.13980136439918e-05,11,9.057076792237e-07,0.000400197511116088,0,5.59612181318173e-11,4.15760844364022e-05,0
65737,71480,0,1,1052638,4.5,35,136547,3.5,37,6,9.156494564247e-07,1.92487774594547e-05,0.6,7.03983715668313e-09,1.42424023071913e-05,4,0.0178571428571429,1.68505055117953e-08,0.333333333333333,4.036631220085e-16,1.36026068990729e-05,0
56538,142052,0,1,439836,3,68,87739,3.5,192,10,9.82456278239478e-07,0.000427359578712428,0.0444444444444444,8.11486289931608e-09,3.36131597834282e-05,2,0.5,0,1,0,1.05895745638341e-05,0
245861,7406,0,3,401837,4,33,17833,5,360,5,1.3442522462455e-06,0.000289165238873313,0.3,0.000408250055860136,1.53197693120545e-05,7,1.30816083052515e-06,0.000220309474101669,0.142857142857143,8.31507125069522e-05,1.69422547977561e-05,0
205664,175767,0,3,242173,4,57,897434,3.5,180,3,9.66376850249277e-07,5.57230640462907e-06,0,3.10322481459872e-08,1.12827959563234e-05,1,8.6650607420758e-07,0,NA,1.49762001770602e-10,4.7367083090223e-06,0
70460,60202,0,3,175458,4,66,281275,3.5,39,2,0.5,2.00006000140003e-10,0,0,1.54550547688496e-05,7,1.15483042470044e-06,0.000127763525923626,0.380952380952381,6.42095584984573e-06,1.54963778134855e-05,0
91601,93547,0,3,242781,4,49,177769,4.5,33,5,1.07414731500766e-06,8.17497131087204e-07,0.7,6.42155603994454e-07,9.87236114400294e-06,2,8.46174024149807e-07,0,1,3.09438408158524e-11,7.24782275815409e-06,0
142486,45100,0,4,301518,4.5,180,20645,4.5,59,12,9.64591765473017e-07,0.000223739456517236,0.227272727272727,1.57598056155577e-09,2.80963926802444e-05,2,1.13479297971671e-06,1.44370331081058e-05,0,5.17204169063374e-06,7.79471104875897e-06,0
220729,4497,0,1,255151,5,33,617305,3.5,60,4,1.16178156880012e-06,0.000752161136913606,0.166666666666667,1.92890629295139e-07,1.18905500146938e-05,4,9.65067453389655e-07,1.44370331081058e-05,0.5,3.28383476226073e-09,1.22272157438258e-05,0
128229,143133,0,2,519967,4.5,71,118722,4.5,121,4,7.40216557756137e-07,1.39330615947454e-06,0.666666666666667,3.7227418385971e-13,1.06322401548363e-05,1,1.01768947851556e-06,0,NA,1.51992284729793e-06,4.22823939971309e-06,0
71210,13933,0,4,5087,4,276,94549,4.5,215,5,9.61831635219581e-07,2.16551496501585e-05,0.4,8.4662000103411e-09,1.52010001517482e-05,15,1.31299590213979e-06,0.00184513601681449,0.0666666666666667,0.000512616057255047,4.08885005852336e-05,0
148406,217139,0,2,476075,4.5,82,268133,4.5,33,2,8.10953056360427e-07,0,1,8.15708649115178e-13,9.42580276137665e-06,3,8.15158691018174e-07,4.33098992883167e-05,0.333333333333333,2.25268891021687e-11,1.04506170431847e-05,0
87560,12604,0,1,302897,4.5,40,543129,3,62,2,1.12149490785237e-06,0.000101050831504735,0,2.80897454656962e-06,7.13416485706333e-06,4,6.7498837332527e-07,3.60918827492641e-05,0.333333333333333,7.638426241052e-16,1.64566696100896e-05,0
152052,18906,0,3,671807,2.5,37,386356,3,33,3,1.12079729036047e-06,1.49690823341334e-05,0,4.03347839230187e-06,9.97992948838995e-06,6,9.44246939459608e-07,8.41768376104751e-06,0.466666666666667,1.67395403030849e-08,1.34685402202626e-05,0
115657,207499,0,2,943579,4,98,820207,5,40,4,9.14804277624802e-07,0.000525393834488736,0,4.50484291785902e-10,1.45870383315752e-05,4,1.10023225902988e-06,4.31317157543406e-06,0.666666666666667,4.0378351571147e-07,1.07461590637245e-05,0
122554,158181,0,0,907463,4.5,82,411846,4.5,313,4,1.020326953569e-06,5.17463104839128e-06,0.333333333333333,9.18969758137647e-09,1.168093600247e-05,1,9.70328329997021e-07,0,NA,2.61468531195039e-07,3.86680959784622e-06,0
126322,32044,0,1,249190,4,147,530290,3.5,64,3,7.46346633230338e-07,0,1,1.40969600760307e-12,9.99399354106154e-06,8,1.33544155039422e-06,0.000115446681859244,0.214285714285714,0.000202665011351913,2.00658082189773e-05,0
77024,95308,0,3,266245,4,161,431215,3.5,39,2,1.06978988256916e-06,0,1,1.47528201707316e-07,7.10760757847563e-06,3,8.98575936855272e-07,3.253752781876e-06,0.666666666666667,3.20608531271824e-10,8.82674635809959e-06,0
20538,114080,0,1,21212,3.5,54,116364,4,54,4,1.25870869075416e-06,0.000699947071572157,0,0.000163015743454277,1.09456001730787e-05,2,0.25,0,1,0,1.04170838890406e-05,0
75935,30231,0,4,278547,3.5,36,17374,3.5,46,12,1.13626163105812e-06,0.000747596364439616,0.0909090909090909,1.61879841140085e-06,3.31534974250061e-05,8,1.09322952025809e-06,0.000637289558861729,0.107142857142857,1.94889335606289e-07,2.33603089333014e-05,0
32298,82212,0,1,150518,4.5,36,60509,3.5,76,4,1.02709054008529e-06,5.77463323784221e-05,0.166666666666667,1.77235233123498e-07,1.75072039032539e-05,7,9.69163166372364e-07,5.30180132891292e-05,0.380952380952381,4.2600373329059e-09,1.78387698503596e-05,0
47897,93036,0,1,107386,4.5,38,393142,3,46,2,1.04129353648276e-06,0,1,3.48399495780554e-07,7.20901907275246e-06,2,9.04733384119034e-07,0,1,4.9444960628978e-10,7.43160643686089e-06,0
198090,52334,0,2,505618,4.5,50,218262,3,74,1,1.33890854852941e-06,0,NA,0.00164510565969907,3.95766678327597e-06,8,9.70730532969892e-07,0.000145872134575518,0.392857142857143,3.90657906863967e-08,1.81435745363066e-05,0
194941,241006,0,1,99360,4.5,230,383006,4.5,41,3,1.28890561601955e-06,0.000400628027688141,0,0.000325408308704936,1.00983849355794e-05,1,8.6418248768756e-07,0,NA,9.23668275247408e-11,5.6030737713287e-06,0
26988,7925,0,2,956649,5,69,966106,4,33,1,0.142857142857143,0,NA,2.92483280838408e-17,5.93303386536933e-06,5,1.2720655673476e-06,1.71569014855659e-05,0.1,0.000142288062705516,1.23020953207046e-05,0
76376,66406,0,1,43149,5,53,73885,3.5,709,2,1.05725903480708e-06,1.70722670914844e-05,0,6.29940061971198e-08,7.79303600740055e-06,6,1.29349539968361e-06,4.7176807747718e-06,0.6,0.00182831324607827,1.40472839655001e-05,0
102545,16375,0,0,185691,4.5,40,42650,4.5,42,7,1.0755799258065e-06,0.000172654782700927,0.285714285714286,1.82591667541204e-08,1.76160460779324e-05,21,1.22242365047485e-06,0.00170302507159833,0.0476190476190476,2.48791916752644e-05,5.75399345942874e-05,0
120341,26472,0,5,27897,4.5,34,253426,5,37,2,6.87826975748597e-07,0,1,1.30043685664588e-15,6.18971146348557e-06,5,1.16214341082118e-06,4.32125509004024e-05,0.5,1.34785875382717e-05,1.31986547416842e-05,0
114453,101210,0,1,182984,4.5,62,134120,4.5,80,2,1.18303154198697e-06,3.7444614149001e-06,0,7.73488639182137e-06,7.44389579688508e-06,3,0.333333333333333,6.00018000420009e-10,0,0,2.03205349738526e-05,0
211071,255680,0,3,125412,4.5,70,57831,4.5,130,5,7.73529211557145e-07,1.33337333426669e-10,0.8,9.53306921405053e-13,1.24233693005663e-05,4,9.78236201000149e-07,5.56936406636772e-05,0.5,5.29139101041048e-09,1.08878558579981e-05,0
110271,115215,0,0,241040,3.5,35,343535,4,35,4,9.88659091560707e-07,1.86672266797336e-09,0.5,2.42763299940638e-08,1.15752074151333e-05,3,1.06289353633183e-06,7.21851655405292e-06,0.333333333333333,1.53136701815649e-07,1.14162673844314e-05,0
136695,191773,0,1,217269,4.5,41,40380,4,41,1,1,0,NA,0,1.05895745638439e-05,2,8.49313160447146e-07,0,1,1.15282914687224e-10,7.7450189739482e-06,0
219784,120876,0,1,1229,4.5,589,482516,4,45,4,9.08282537632416e-07,8.66177985166319e-05,0.166666666666667,1.34469354912088e-09,1.73644535370717e-05,3,0.125,0,1,0,1.10576859764148e-05,0
77305,2555,0,2,3487,3.5,127,101233,3.5,108,2,1.30351584293155e-06,1.73699958365873e-05,0,0.00230096701354488,6.54563704672901e-06,42,1.35920904907017e-06,0.00297537827633304,0.0174216027874564,0.00213445198646771,0.000109038557403743,0
101672,58443,0,1,284246,5,38,31431,4.5,35,4,1.00307945392355e-06,3.59837607241443e-05,0.666666666666667,2.14603836807672e-08,1.0468781718105e-05,6,1.1694784827654e-06,0.000148339783152885,0.333333333333333,5.21525854957779e-06,1.62160747706289e-05,0
132124,115022,0,1,325379,3.5,35,28882,4.5,38,3,7.99596363755576e-07,0,1,3.64166159524601e-13,9.17306700628737e-06,2,8.31014802035654e-07,1.74939180748607e-05,0,1.13525264995159e-11,9.11489534524964e-06,0
6854,5819,0,1,139915,5,38,408167,3,33,9,1.04787093583258e-06,0.000116166151634743,0.277777777777778,2.29549623289001e-07,2.20783548668324e-05,13,1.31938479725674e-06,0.000348758116258649,0.0128205128205128,0.000150938989177003,3.4472265118576e-05,0
64598,43852,0,3,16921,4.5,148,155045,4.5,132,3,1.06196005968216e-06,6.20278012142091e-05,0,3.1905540988667e-07,9.39056806706036e-06,4,1.08648531778066e-06,4.24110366911635e-05,0.166666666666667,5.90104985963206e-07,1.03689416817051e-05,0
136518,20575,0,3,408376,4.5,156,682693,5,417,2,1.01002245279913e-06,0.000541303803095119,0,3.1971879833939e-08,6.01269574978536e-06,6,9.74745323415625e-07,7.2767467440846e-06,0.4,4.59322968439723e-08,1.53229552576478e-05,0
58425,248184,0,1,857729,5,461,264104,3.5,34,18,1.12806085211461e-06,0.000644408260420211,0.0065359477124183,1.12834240251775e-05,5.99343438046159e-05,3,9.39646504984825e-07,1.44370331081058e-05,0.333333333333333,9.28907086044337e-08,1.15429937902375e-05,0
29835,38665,0,1,298641,2.5,290,43624,4.5,65,1,8.53946899873872e-07,0,NA,3.673056289323e-11,3.97449546717314e-06,3,9.16686910169266e-07,5.65361482294767e-06,0.666666666666667,5.33824826282607e-10,1.06083277097048e-05,0
55220,150887,0,1,220032,4.5,36,27289,4,49,11,1.24692632660492e-06,0.00107674321089097,0.145454545454545,2.00905759484942e-05,2.55293580868609e-05,1,1,0,NA,0,1.05895745638358e-05,0
55232,243101,0,1,33496,4.5,96,32402,4.5,91,7,1.31731652086168e-06,0.000515168565707018,0.523809523809524,0.0010410041299561,1.60613312876463e-05,2,1.22442932410277e-06,0,1,1.73165574953335e-06,8.08760870405601e-06,0
223878,132414,0,0,224632,4,55,7988,4,38,4,8.38386006331491e-07,7.08849077165025e-06,0.166666666666667,5.47872029488442e-11,1.136446303743e-05,5,9.99791043671873e-07,5.66730366779823e-05,0.3,1.26733124048241e-08,1.63838491787385e-05,0
38202,12374,0,1,186003,5,69,292483,4.5,37,9,1.11123211194108e-06,5.87496475846247e-05,0.25,2.69115455364411e-06,2.29231980141195e-05,21,1.32802301198275e-06,0.0036501350332476,0.0523809523809524,0.000241769082429048,5.64175194403225e-05,0
136641,20538,0,0,315803,4,53,21212,3.5,54,3,1.07560074990884e-06,1.14689422078125e-06,0.666666666666667,1.45062089005358e-06,8.4425116434778e-06,4,1.25870869075416e-06,0.000699947071572157,0,0.000163015743454277,1.09456001730787e-05,0
212643,225766,0,1,700724,3.5,149,195839,4.5,42,1,9.40076691456489e-07,0,NA,1.84290891530644e-10,4.76831352923524e-06,3,1.07442775977514e-06,1.34795665460002e-05,0.333333333333333,2.52037353307092e-07,8.99289165947959e-06,0
229760,121194,0,1,68143,4,36,2667,5,65,3,8.70638752827399e-07,0.000153537179352104,0,5.62350273887381e-11,9.57455182644778e-06,8,8.73497475155548e-07,5.68312085855983e-05,0.25,2.33219539481344e-11,2.32779657662521e-05,0
253424,56275,0,1,173652,3,58,259299,4,39,1,0.166666666666667,0,NA,0,7.43128039566955e-06,3,1.14459299989813e-06,9.03329408503899e-09,0.666666666666667,2.89932520213505e-05,9.32547798640004e-06,0
173153,132414,0,0,157581,4,65,7988,4,38,6,1.10227454352055e-06,2.16550496471584e-05,0.533333333333333,3.52557092337628e-06,1.50233359810814e-05,5,9.99791043671873e-07,5.66730366779823e-05,0.3,1.26733124048241e-08,1.63838491787385e-05,0
112424,84043,0,0,527354,5,124,43327,4.5,52,1,1.0873761070848e-06,0,NA,1.72171514882323e-06,5.16911486262163e-06,3,9.07099413560229e-07,0,1,1.39556423453205e-09,9.70532193502503e-06,0
195876,132920,0,5,6439,4,304,1932872,4,146,3,9.09023145547332e-07,0,1,8.14738235546694e-09,8.7078465231307e-06,6,1.06044988525932e-06,2.87079395837466e-05,0.333333333333333,1.61161185456384e-07,1.5639640745585e-05,0
201850,3866,0,2,175104,4.5,123,393765,4,38,4,1.23142093661876e-06,0.00101586757776447,0,7.17010484660852e-06,1.28663536799423e-05,13,1.0783380223065e-06,0.000178238402852056,0.0897435897435897,1.50373092580239e-06,3.57049568897472e-05,0
193896,108768,0,1,164292,3,45,681679,4,38,2,0.5,0,1,0,1.05895745638207e-05,4,1.11969544283955e-06,0.00043287025944405,0.5,1.48266534320623e-06,1.04980346268987e-05,0
67315,24689,0,0,61457,4.5,49,379232,3.5,33,6,1.28061469505363e-06,5.03378489490487e-05,0.266666666666667,0.00012354344829035,1.57635126117689e-05,8,1.20568795348938e-06,0.000146363684756519,0.321428571428571,2.36059333899361e-05,2.07739678283847e-05,0
26988,236601,0,1,956649,5,69,88172,4.5,89,1,0.142857142857143,0,NA,2.92483280838408e-17,5.93303386536933e-06,3,1.19278365886387e-06,2.84316766191927e-05,0,1.37761856806722e-05,1.08636504585514e-05,0
211314,226496,0,0,306628,4.5,56,166179,4.5,107,2,6.89937332992044e-07,0,1,9.05750439070133e-15,9.58778876516579e-06,3,7.59593283372351e-07,1.58967017301804e-05,0,2.88680486077591e-13,1.36369043887676e-05,0
203333,74116,0,1,6714,4.5,107,385022,4,236,4,1.08860718154158e-06,1.25100586325971e-05,0.666666666666667,1.68104867242082e-06,1.11923036073959e-05,3,0.0666666666666667,1.20003600084002e-09,0.333333333333333,0,1.32585314964968e-05,0
31168,237684,0,1,485260,3.5,235,109837,3.5,36,7,1.18542262094571e-06,8.42212885264746e-06,0.428571428571429,9.92508446978531e-06,1.62921752163752e-05,5,1.08323466870893e-06,0.000139780795998038,0.5,4.81527598490841e-07,1.4671673261499e-05,0
110273,216468,0,1,1715,4,267,18830,4.5,454,3,9.88650294617788e-07,6.66686667133343e-11,0.666666666666667,2.30471131658064e-08,8.75804295847894e-06,4,1.18969580667919e-06,0.000175784267283021,0,3.51658584839611e-05,1.40813990671016e-05,0
236601,114473,0,1,88172,4.5,89,34883,4.5,52,3,1.19278365886387e-06,2.84316766191927e-05,0,1.37761856806722e-05,1.08636504585514e-05,3,1.07675659378819e-06,0.000223593106695752,0,1.45528700891235e-07,8.2383832890237e-06,0
188114,86886,0,4,112885,4,1101,2187900,4.5,56,5,6.68011150442123e-07,7.21834988238613e-06,0.7,1.27092539397872e-15,1.34290549772093e-05,4,0.25,3.00009000210004e-10,0.5,0,1.47122333634943e-05,0
129866,41486,0,1,198230,4.5,39,161970,4.5,54,6,0.0833333333333333,9.63362234007681e-10,0.466666666666667,2.31583399752446e-16,1.43904126256322e-05,8,1.36256303557243e-06,0.00218505300463668,0.0714285714285714,0.00109032523921749,2.18580294482679e-05,0
97377,195910,0,1,5066,4.5,87,7975,4,99,2,8.6128193202763e-07,4.31733412924584e-05,0,8.01181572320365e-11,9.26272728497513e-06,6,7.54224600543796e-07,1.42463009065473e-05,0.2,1.28725550973915e-13,1.81773322155368e-05,0
115238,208804,0,1,278451,3.5,72,362290,4.5,47,2,1.05318699651079e-06,3.60836877222994e-05,0,3.75720315166643e-08,8.24759601702929e-06,2,7.94250894326507e-07,2.00006000140003e-10,0,5.66734865142709e-13,7.34902122794186e-06,0
182367,77052,0,0,109374,4.5,48,239873,4.5,51,3,9.60602797467467e-07,2.50809619205969e-05,0,1.53167187040972e-09,1.03082069904687e-05,3,1.34832672653237e-06,2.65349002708054e-08,0.666666666666667,0.000872265672140339,8.5120972973642e-06,0
4497,194756,0,1,617305,3.5,60,268214,4,42,4,9.65067453389655e-07,1.44370331081058e-05,0.5,3.28383476226073e-09,1.22272157438258e-05,3,7.32719900232858e-07,2.62556938704712e-09,0.666666666666667,2.50969167040055e-13,8.38538473116757e-06,0
60667,71135,0,3,4963,4,131,138573,4.5,109,4,8.10497564454819e-07,1.33337333426669e-10,0.833333333333333,2.30306732138193e-12,1.2069763411183e-05,2,0.5,0,1,0,1.05895745638207e-05,0
239243,197984,0,2,44750,4,65,414884,3,34,5,9.80846038559019e-07,3.44769264642464e-05,0.3,3.27343610284518e-08,1.36821329983784e-05,6,1.01390366090195e-06,8.14785679429418e-05,0.333333333333333,3.06962332434813e-08,1.55532301408562e-05,0
45942,245768,0,1,591860,2,45,229495,4.5,50,4,9.08252839425439e-07,5.77457323604217e-05,0.5,9.34813329609897e-10,1.26539991002919e-05,3,0.0434782608695652,1.80005400126003e-09,0.333333333333333,0,1.30411028664171e-05,0
