"from_name","to_name","connected","num_common_genre","from_salesrank","from_rating","from_reviews","to_salesrank","to_rating","to_reviews","from_degree","from_closeness","from_betweenness","from_transitivity","from_eigenvec_centrality","pagerank.x","to_degree","to_closeness","to_betweenness","to_transitivity","to_eigenvec_centrality","pagerank.y","same_community"
109554,140102,1,1,451476,4,44,85328,3.5,110,4,9.44411914700716e-07,4.28602858000019e-05,0.166666666666667,3.7357634317649e-10,1.75733842167865e-05,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
109634,255175,1,1,777551,4,26,524788,4,38,3,0.0135135135135135,0,1,3.6790237499436e-17,9.15229565740702e-06,2,8.38577236317774e-07,1.42870286080008e-05,0,1.11978122528893e-12,9.03869304434735e-06,0
109779,140630,1,1,5197,4.5,33,12711,4.5,80,4,1.08291794405862e-06,3.31995992934099e-05,0.333333333333333,2.58459444198718e-07,1.28664547035598e-05,1,6.34267842430108e-07,0,NA,6.95974106835565e-17,5.5870193194548e-06,0
109808,138256,1,3,1212740,4,41,181179,4,60,1,0.142857142857143,0,NA,8.50724845464584e-17,4.78929741806421e-06,1,8.16171957637411e-07,0,NA,4.68148655496833e-11,6.30213465918733e-06,0
110029,120711,1,3,239674,2,49,10676,4,27,3,0.333333333333333,4.00012000280006e-10,0.333333333333333,5.56333549912788e-16,1.5549983607108e-05,2,9.15888466766071e-07,1.83389783796112e-05,0,1.01802115030993e-09,8.6997908574771e-06,0
110037,130478,1,1,392192,4,85,4356,4.5,31,3,0.2,0,1,1.92596307316754e-16,9.01952030620988e-06,2,0.5,2.00006000140003e-10,0,4.4128818512541e-16,1.5470651157701e-05,0
110037,137904,1,1,392192,4,85,478015,4,34,3,0.2,0,1,1.92596307316754e-16,9.01952030620988e-06,4,1.01693398471345e-06,1.90349412057202e-05,0.166666666666667,3.88731230407375e-08,1.404809960562e-05,0
110037,177293,1,1,392192,4,85,13051,4,59,3,0.2,0,1,1.92596307316754e-16,9.01952030620988e-06,4,1.02876424838484e-06,2.14296428850006e-05,0.666666666666667,6.09931367196925e-08,1.1604367726632e-05,0
110037,217138,1,1,392192,4,85,71360,5,64,3,0.2,0,1,1.92596307316754e-16,9.01952030620988e-06,3,7.25484605579412e-07,1.00003000070001e-10,0.666666666666667,4.39384795046071e-15,1.01240153318057e-05,0
110070,155579,1,1,180206,4.5,31,26170,3,41,3,9.07153723548531e-07,4.28602858000019e-05,0,7.76683012230234e-10,1.36942684605226e-05,1,1,0,NA,2.28549017957799e-16,1.06002609784192e-05,0
110070,233817,1,0,180206,4.5,31,253048,5,43,3,9.07153723548531e-07,4.28602858000019e-05,0,7.76683012230234e-10,1.36942684605226e-05,4,9.86122300859997e-07,0.000236203214670014,0.166666666666667,7.29420949069027e-09,1.32434279792522e-05,0
110342,154989,1,2,292348,3.5,32,108691,4,241,8,1.10082694119823e-06,2.30195275468604e-05,0.357142857142857,6.97362311767232e-07,1.8733652166706e-05,2,7.30072488897423e-07,1.42870286080008e-05,0,9.65555486632954e-16,1.12187440883543e-05,0
110345,154989,1,0,2074340,4.5,826,108691,4,241,11,1.09881898935025e-06,0.000225251509234222,0.218181818181818,4.64215331462854e-07,2.45927376563875e-05,2,7.30072488897423e-07,1.42870286080008e-05,0,9.65555486632954e-16,1.12187440883543e-05,0
110410,144466,1,2,67762,4,96,65672,3.5,118,1,1.30133777523294e-06,0,NA,0.000156363682077849,3.91963780950424e-06,2,0.5,0,1,3.55928238413112e-16,1.06002609784174e-05,0
110410,241015,1,1,67762,4,96,411461,3,28,1,1.30133777523294e-06,0,NA,0.000156363682077849,3.91963780950424e-06,3,8.49001658949242e-07,4.28598857880017e-05,0.333333333333333,2.79761260109514e-12,1.20609672319613e-05,0
110526,110527,1,2,680758,4,70,590722,4.5,56,2,8.77724236599345e-07,6.74473340059155e-06,0,1.04877791538214e-11,7.10882470656894e-06,1,8.78913803165496e-07,0,NA,1.32917212084625e-10,5.72595753438144e-06,0
110666,131468,1,1,78901,3.5,39,288059,4.5,27,1,8.70482630389593e-07,0,NA,2.30847148915956e-11,5.30425639462619e-06,3,8.18763437954925e-07,3.48953058061415e-05,0.333333333333333,2.94297619845958e-13,1.0818748245088e-05,0
110784,157383,1,2,510722,4.5,79,22349,4,144,3,9.5388627577043e-07,6.90586655706815e-06,0.333333333333333,2.70887047346141e-09,1.09099820132422e-05,1,0.111111111111111,0,NA,7.59911672641046e-17,5.90219372913755e-06,0
110800,111550,1,2,172581,5,27,370358,3.5,125,3,8.71496909236211e-07,7.85359478664042e-06,0.333333333333333,1.13512625328908e-10,1.09747967776753e-05,3,1.08229559224297e-06,3.3729274121308e-05,0,2.26426142942405e-06,1.31185470273477e-05,0
111002,142417,1,1,553178,3.5,221,4097,4.5,60,1,1.17687487937032e-06,0,NA,2.6601152151663e-05,3.95156827277399e-06,1,1.12874843245061e-06,0,NA,4.863402339436e-07,3.99438310758532e-06,0
111072,117542,1,1,8719,3.5,36,465831,4.5,30,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,2,1.04092284055352e-06,0,1,1.79815598664884e-07,6.62394998057587e-06,0
111072,156757,1,1,8719,3.5,36,122115,4.5,25,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
111072,195321,1,0,8719,3.5,36,63826,3,56,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,2,8.84558092468165e-07,0.000128568857039997,0,3.82728861936468e-11,8.36341701958635e-06,0
111113,111118,1,1,213856,3.5,59,380493,3.5,58,3,8.76699262345241e-07,0.000613981019307783,0.333333333333333,1.950819934604e-10,1.22486606784301e-05,3,0.0416666666666667,0,1,1.83639289780553e-16,9.87335550474772e-06,0
111231,120602,1,1,879959,4,34,5563,3.5,84,1,0.0833333333333333,0,NA,1.70681008514493e-16,6.36422520706917e-06,1,8.50573031051019e-07,0,NA,6.40239191436129e-11,4.86677748937772e-06,0
111246,260802,1,1,163183,4.5,174,107206,5,81,8,1.14480789551109e-06,0.00051131845797708,0.178571428571429,1.4556061586636e-06,2.22247562445925e-05,2,1.17217628593599e-06,2.79620396383661e-05,0,1.02897955756807e-05,7.34697942348737e-06,0
111246,260803,1,1,163183,4.5,174,6580,4,163,8,1.14480789551109e-06,0.00051131845797708,0.178571428571429,1.4556061586636e-06,2.22247562445925e-05,5,1.279125692007e-06,5.48497612471033e-05,0.4,0.000148654937250731,1.33939683390899e-05,0
111422,149316,1,2,225258,4,166,39761,4,25,6,8.03184465769884e-07,1.45804380376955e-05,0.333333333333333,7.52464243251055e-13,1.89170730862693e-05,3,9.56091497956354e-07,7.14308095766678e-06,0.666666666666667,4.17017390682284e-09,1.0004786634596e-05,0
111506,111508,1,1,626026,4,35,1176330,4,34,5,1.13309183369385e-06,0.000419649563348827,0.3,9.15362571492905e-07,1.42566875164264e-05,2,9.52920032856683e-07,0,1,1.70159687626422e-09,6.60068748835409e-06,0
111550,125564,1,1,370358,3.5,125,472659,5,30,3,1.08229559224297e-06,3.3729274121308e-05,0,2.26426142942405e-06,1.31185470273477e-05,4,1.0530528000674e-06,2.98400432636914e-05,0.666666666666667,5.5548725468124e-09,1.15213939254333e-05,0
111550,134925,1,4,370358,3.5,125,86434,4,46,3,1.08229559224297e-06,3.3729274121308e-05,0,2.26426142942405e-06,1.31185470273477e-05,3,1.02521201384446e-06,2.50913792017607e-05,0.333333333333333,1.17447592580487e-08,1.08461472470007e-05,0
111550,163382,1,1,370358,3.5,125,65351,4,29,3,1.08229559224297e-06,3.3729274121308e-05,0,2.26426142942405e-06,1.31185470273477e-05,2,0.0357142857142857,3.73344533594672e-10,0,4.83410961888671e-17,6.87258434313891e-06,0
111660,215009,1,3,447686,4.5,54,788859,4,427,5,8.59989422130108e-07,4.24896296650919e-05,0.4,1.53931790345409e-11,1.51074456722908e-05,3,0.2,3.00009000210004e-10,0.333333333333333,4.66717047755843e-16,1.2916229870274e-05,0
111704,191412,1,1,125748,3.5,35,202020,5,31,3,1.02644533767999e-06,0,1,6.4390536022109e-08,8.22709160708217e-06,5,1.16665694452546e-06,4.69887997459613e-05,0.1,2.19563923526196e-06,1.60901522770598e-05,0
111727,121465,1,1,15696,4.5,104,58170,4.5,25,4,8.5631981147263e-07,1.42867285990006e-05,0.166666666666667,1.16942584415448e-10,1.37119305043685e-05,4,9.41072841861179e-07,4.28598857880017e-05,0.5,3.55749056988453e-10,1.23231334829233e-05,0
111727,121466,1,1,15696,4.5,104,9018,4.5,39,4,8.5631981147263e-07,1.42867285990006e-05,0.166666666666667,1.16942584415448e-10,1.37119305043685e-05,3,8.81796890431446e-07,0,1,2.84236440163588e-11,9.71239618126422e-06,0
111770,193250,1,2,131759,4,29,169431,4.5,116,2,7.27511350995854e-07,0,1,5.69088199367534e-14,8.08949460411982e-06,1,1,0,NA,2.28376609383647e-16,1.06002609784273e-05,0
111986,162704,1,1,559899,4,25,838275,4.5,40,2,1.17442708510721e-06,0.000268191698585497,0,9.426174729757e-06,6.94896148560606e-06,1,0.125,0,NA,1.49543345866012e-16,6.95949729885454e-06,0
112030,215277,1,1,5356,4.5,573,327405,4,27,2,1.13465134433491e-06,0.000118226266205417,0,3.05452735820178e-07,6.91120651304266e-06,1,0.333333333333333,0,NA,1.92227195116374e-16,8.16506588877997e-06,0
112067,112069,1,7,25533,4,41,133558,3.5,98,2,1.20857313438608e-06,0,1,5.19463395914421e-05,8.23495570094914e-06,6,8.43281241040137e-07,0.000154194195274432,0.0666666666666667,1.24596421955288e-12,2.1326678618261e-05,0
112067,112070,1,1,25533,4,41,1132093,4.5,28,2,1.20857313438608e-06,0,1,5.19463395914421e-05,8.23495570094914e-06,3,8.67296670968458e-07,3.00009000210004e-10,0.666666666666667,1.41250486128318e-10,1.03119397200577e-05,0
112072,189475,1,0,100861,4.5,25,409649,4.5,72,1,7.51427712654043e-07,0,NA,4.8715909559766e-14,6.4598651577801e-06,1,1,0,NA,2.28227773653058e-16,1.06002609784192e-05,0
112072,217251,1,0,100861,4.5,25,106383,4,26,1,7.51427712654043e-07,0,NA,4.8715909559766e-14,6.4598651577801e-06,1,0.2,0,NA,1.57055633090329e-16,7.35333419223674e-06,0
112147,125780,1,1,383762,4.5,81,131112,4,37,3,7.05685425196639e-07,4.37346453639473e-08,0,1.02104111621591e-14,1.11472635865938e-05,3,5.75019981944373e-07,0.000214263427859983,0.333333333333333,8.74234983386126e-17,1.01706105436213e-05,0
112455,121475,1,1,676459,4.5,40,55196,4.5,33,3,1.2833955566279e-06,0.000327853776483555,0,6.39177351763205e-05,9.25009997536835e-06,3,6.41574680896793e-07,0,1,3.79830908412557e-18,1.04611893448892e-05,0
112455,121476,1,2,676459,4.5,40,16462,4.5,961,3,1.2833955566279e-06,0.000327853776483555,0,6.39177351763205e-05,9.25009997536835e-06,5,1.08361850560339e-06,0.000131332827696526,0.2,1.82167278179575e-07,1.64905957129773e-05,0
112492,112494,1,1,161589,4.5,141,40534,5,134,3,1.02478546116371e-06,3.00009000210004e-10,0.333333333333333,3.74889675368044e-07,9.93703539879674e-06,2,8.63254452019023e-07,0,1,1.02247418037732e-11,7.01708911147863e-06,0
112522,215955,1,1,716424,4.5,28,79841,3.5,117,3,1.29283317927071e-06,1.04401181681504e-05,0.666666666666667,0.000130217968138853,9.07591479058098e-06,2,8.96576333612467e-07,0.000169038193004916,0,3.52743424761077e-10,8.43704642220421e-06,0
112608,161943,1,1,4692,4,122,190873,2.5,35,4,1.357712417502e-06,0.000193647532465442,0.333333333333333,0.000786119178393794,1.22798814031046e-05,3,1.11325474497004e-06,2.85738572100015e-05,0,1.84853384436718e-05,1.35432441645145e-05,0
112789,192358,1,1,10056,4.5,71,214152,3,38,3,9.85194497097617e-07,8.57161714680008e-05,0.333333333333333,2.17929920873047e-08,1.09469544361151e-05,6,1.24833659149184e-06,9.49155458600911e-09,0.666666666666667,0.000315451951787384,1.44888222318437e-05,0
112795,193097,1,1,39356,4,34,15581,4.5,27,1,8.22181131436342e-07,0,NA,9.45017440590366e-13,4.85713947960503e-06,3,0.333333333333333,4.00012000280006e-10,0.333333333333333,5.56184443210393e-16,1.55499836071112e-05,0
112801,241021,1,3,34079,4,33,8106,5,32,3,8.56850303967645e-07,1.00003000070001e-10,0.666666666666667,3.15504673390682e-10,1.12431549209104e-05,1,0.333333333333333,0,NA,1.92227126612592e-16,8.16506588878235e-06,0
112964,112966,1,1,58193,4,132,10004,4.5,25,1,1,0,NA,2.28408216991663e-16,1.06002609784192e-05,4,1.30113628231535e-06,0.000173166911544685,0,0.000515437538069262,1.45623229515552e-05,0
113024,155016,1,3,31106,3.5,26,211560,4.5,350,1,0.333333333333333,0,NA,1.92408226303625e-16,8.16506588878235e-06,1,9.15503595640372e-07,0,NA,3.91236211253092e-11,5.50774738076539e-06,0
113067,130069,1,1,591253,4.5,39,77531,3.5,80,2,1.05870072012823e-06,0,1,1.27240547264678e-07,7.12426848116433e-06,2,6.62834159556113e-07,0,1,3.77623323745775e-16,9.20374848437112e-06,0
113171,120124,1,2,1578,4.5,27,26190,3,25,6,8.92410140991878e-07,5.15046360262944e-05,0.466666666666667,1.30669138538387e-11,1.56170432770371e-05,1,7.37803735352751e-07,0,NA,9.74039820866533e-14,5.64834533158802e-06,0
113207,143185,1,0,38142,3.5,53,335562,4.5,104,1,1,0,NA,2.28283914153443e-16,1.06002609784192e-05,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
113211,145308,1,0,303776,4.5,44,362912,4,52,2,6.71434748628259e-07,3.63710421044781e-05,0,1.92343673953782e-16,7.49155031071798e-06,1,8.11020141685219e-07,0,NA,7.82325464691235e-12,3.89610291670114e-06,0
113211,179093,1,0,303776,4.5,44,77960,4.5,29,2,6.71434748628259e-07,3.63710421044781e-05,0,1.92343673953782e-16,7.49155031071798e-06,6,1.19334590324351e-06,0.00075040174890112,0.2,3.08181100642301e-06,1.57230375455546e-05,0
113369,143250,1,1,656570,3.5,26,48825,4.5,212,2,9.74674068991329e-07,0,1,4.12184397824312e-09,8.91677325168668e-06,2,1.32276881969338e-06,0,1,0.000753865374690803,6.40149253976291e-06,0
113369,197405,1,2,656570,3.5,26,26537,5,25,2,9.74674068991329e-07,0,1,4.12184397824312e-09,8.91677325168668e-06,3,8.42157742882504e-07,3.61145751346694e-05,0,5.59227586076287e-11,1.19435337968025e-05,0
113454,161648,1,1,165839,4,150,187467,4.5,29,2,0.5,0,1,3.55727376647244e-16,1.06002609784041e-05,1,0.2,0,NA,1.43071933255554e-16,5.99586783543973e-06,0
113454,227650,1,1,165839,4,150,398676,5,34,2,0.5,0,1,3.55727376647244e-16,1.06002609784041e-05,3,9.58511776275683e-07,5.66530703901205e-06,0,6.94528878947603e-09,7.94372810620404e-06,0
113519,116101,1,1,1465330,4.5,33,267381,4,45,5,1.02125747432814e-06,0.000142857685702,0.1,8.52169673656947e-08,1.80943612899573e-05,2,1.08033010566709e-06,4.86035908358101e-06,0,5.21931996066845e-07,7.37417378167251e-06,0
113628,115385,1,1,476066,4.5,32,232762,5,25,2,9.59124051186532e-07,1.0143924325011e-05,0,1.69617004006017e-09,6.63749214474075e-06,2,9.48819715714637e-07,0,1,5.1412885609239e-09,8.0805527840562e-06,0
113677,121503,1,1,138758,4.5,72,45199,3,76,2,0.5,2.00006000140003e-10,0,4.41659938137701e-16,1.54706511576969e-05,1,9.4628507405627e-07,0,NA,3.19844302365923e-09,4.99440106980051e-06,0
113718,215347,1,0,619261,3.5,210,49396,4.5,44,2,1.03537675289284e-06,0,1,5.81876696014172e-08,6.71893636569419e-06,1,9.8504116487028e-07,0,NA,3.97645407536468e-09,4.14264621690077e-06,0
113894,113898,1,1,115253,4.5,34,18368,4.5,31,1,1.09521108003145e-06,0,NA,5.20193075122474e-07,3.87853898369205e-06,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
113894,161191,1,0,115253,4.5,34,129754,4,74,1,1.09521108003145e-06,0,NA,5.20193075122474e-07,3.87853898369205e-06,3,9.02069527910933e-07,5.03124441993104e-05,0.333333333333333,3.84728011841434e-11,1.12071020916931e-05,0
114164,168948,1,3,536831,4.5,41,1550,4,447,4,8.98312788919851e-07,1.59944100181042e-05,0.166666666666667,4.41087219794709e-11,1.55141270376105e-05,2,1.1142694459518e-06,0,1,5.83437550052398e-07,8.05652183543354e-06,0
114365,158595,1,1,66419,4,25,58592,4.5,28,8,1.15654936557485e-06,0.000925572595218374,0.107142857142857,5.88046028005024e-07,2.33589348086195e-05,3,8.17392811193704e-07,0,1,1.20997293440026e-12,9.66730987054111e-06,0
114422,131307,1,2,285960,4.5,31,128759,4,62,2,9.9864583624605e-07,2.58334042617938e-05,0,9.29225903864944e-08,8.8095539114579e-06,3,7.75536477358213e-07,9.30959247504849e-06,0.333333333333333,7.87133586681111e-14,1.09626278631467e-05,0
114450,187428,1,1,31981,4.5,90,61722,4,49,1,8.65676448233414e-07,0,NA,2.84790799620673e-11,4.06838698332053e-06,1,0.1,0,NA,1.15182447144499e-16,6.6901706201779e-06,0
114453,201869,1,3,182984,4.5,62,329851,5,25,1,6.96333248380677e-07,0,NA,1.42850497517708e-15,6.20118216263802e-06,2,1.05680205357775e-06,2.40422091028286e-08,0,7.67700494386369e-07,7.84906302160914e-06,0
114455,241902,1,1,363,4.5,68,29469,4.5,110,2,9.44581408748713e-07,0,1,6.80133829848681e-10,7.32364528668043e-06,4,7.52541143305657e-07,0,1,7.72235190015034e-13,8.515118434064e-06,0
114509,260375,1,1,29229,4.5,25,341684,4,39,2,9.09902376574017e-07,0,1,1.13056093427864e-10,6.18788189768183e-06,3,0.333333333333333,0,1,3.56313611217411e-16,1.0600260978425e-05,0
114575,197721,1,0,11602,4.5,27,2308585,4.5,35,2,1.06730875961645e-06,1.94441049260022e-05,0,5.89718397731472e-07,8.07208071627611e-06,4,7.95945770622756e-07,1.43337633433669e-09,0.166666666666667,3.53653307594535e-13,1.40385126255615e-05,0
114857,121709,1,0,2468,5,32,2951,4.5,92,3,1.02214894550004e-06,0,1,1.7577884428672e-07,1.01309755406852e-05,1,1,0,NA,2.2833128403748e-16,1.06002609784192e-05,0
114865,130130,1,2,259115,3.5,255,26114,4.5,44,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,2,0.0333333333333333,8.00024000560012e-10,0,3.03119872671048e-16,9.26249506411812e-06,0
114872,114880,1,1,69582,3.5,71,414835,5,39,3,7.60963196775951e-07,6.66686667133343e-11,0.666666666666667,2.07416015804002e-13,8.89634236719935e-06,1,1,0,NA,2.28413997482739e-16,1.06002609784273e-05,0
114971,170480,1,2,229500,4,37,65368,3.5,27,3,1.10162975105371e-06,1.42870286080008e-05,0.333333333333333,3.78593663671999e-06,1.09602887672628e-05,1,1,0,NA,2.2839618441471e-16,1.06002609784192e-05,0
115101,169233,1,2,100534,4,26,78527,4.5,63,1,1.18266636863474e-06,0,NA,4.3141175560235e-05,3.93795136003497e-06,1,1.03263754215743e-06,0,NA,4.62132076210748e-07,4.60119199296767e-06,0
115215,159914,1,1,343535,4,35,40039,4.5,56,4,7.49869147833703e-07,1.42866285960006e-05,0.666666666666667,4.32733363992353e-14,1.26796334667242e-05,2,9.68878648918102e-07,2.07749277101177e-05,0,8.66491983038598e-09,6.15575631064565e-06,0
115308,217735,1,2,50720,4.5,654,789912,4.5,95,3,1.06309240824449e-06,2.85736572040014e-05,0.333333333333333,3.03951691247161e-08,1.1963191609214e-05,2,8.97426002738944e-07,1.42870286080008e-05,0,1.03156371666857e-09,8.87374552789452e-06,0
115324,210308,1,1,574634,4.5,36,42986,4,68,4,0.0227272727272727,2.20006600154003e-09,0.5,9.46185770099481e-18,1.18411244247625e-05,3,8.39232438012194e-07,0,1,1.64351610791226e-11,7.84216236701706e-06,0
115348,194661,1,1,974334,4,141,338266,4.5,54,2,1.29575303983663e-06,2.86742697361e-05,0,0.000625072594506288,7.33992739272601e-06,4,8.69401921030485e-07,2.50585383462937e-06,0.5,1.51979086573649e-11,1.10650565417558e-05,0
115428,183883,1,2,150792,4,53,1199805,4.5,50,12,1.10069608020112e-06,0.000864355148821917,0.0454545454545455,1.51093409442572e-07,3.56987415945494e-05,1,0.0384615384615385,0,NA,1.85288488839433e-16,6.68326713344978e-06,0
115952,138831,1,1,29822,4,25,416833,4.5,26,2,0.25,4.00012000280006e-10,0,4.05822119084349e-16,1.37617423228685e-05,2,1.18281884656237e-06,6.00018000420009e-10,0,8.51673913454415e-05,7.339522376698e-06,0
116048,140680,1,3,10523,3,50,139692,4.5,33,4,8.16272556671763e-07,9.88744358364477e-08,0.666666666666667,4.52581182421091e-12,1.15270899992924e-05,1,0.333333333333333,0,NA,1.92267386617286e-16,8.16506588879217e-06,0
116048,175285,1,1,10523,3,50,12465,4.5,45,4,8.16272556671763e-07,9.88744358364477e-08,0.666666666666667,4.52581182421091e-12,1.15270899992924e-05,1,8.83144914365853e-07,0,NA,4.58001566302067e-12,5.20479800676949e-06,0
116121,116129,1,1,18738,4.5,39,484817,4,27,1,1,0,NA,2.28296054360432e-16,1.06002609784273e-05,3,1.05596955428581e-06,0,1,7.30884323476565e-08,8.50275324572223e-06,0
116121,124657,1,1,18738,4.5,39,10244,4,69,1,1,0,NA,2.28296054360432e-16,1.06002609784273e-05,3,9.09625107108356e-07,4.76220953200881e-06,0.666666666666667,1.47116836446017e-09,9.75104709726266e-06,0
116123,116129,1,0,299824,4.5,48,484817,4,27,1,1,0,NA,2.28418103882689e-16,1.06002609784192e-05,3,1.05596955428581e-06,0,1,7.30884323476565e-08,8.50275324572223e-06,0
116150,177538,1,0,14329,3.5,187,1036303,4,41,3,7.39074265138458e-07,0.000171430229539267,0,1.23694630497698e-14,1.05526649684893e-05,2,0.0169491525423729,1.44004320100802e-08,0,3.01592208269584e-16,9.57296894008946e-06,0
116210,141328,1,1,26987,4.5,62,12978,4.5,57,2,0.25,0,1,3.1381155125585e-16,1.04275962355549e-05,1,7.99304285549857e-07,0,NA,6.75252406596334e-13,5.53461178144916e-06,0
116234,167625,1,1,105321,4.5,35,5616,4,26,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,4,1.07275533990789e-06,4.01158418561267e-05,0.5,1.37990942857756e-06,1.13697378218522e-05,0
116492,142802,1,1,399309,5,26,244795,4,26,2,6.67087821444605e-07,0,1,0,8.08341465733845e-06,6,8.56684408600769e-07,4.76209286183352e-05,0.466666666666667,1.56185872145295e-11,1.70064537266982e-05,0
116661,162962,1,1,95118,4,42,107539,4.5,26,4,1.08615253274478e-06,1.56918330425499e-05,0.5,2.25505994254973e-06,1.20371048681097e-05,1,7.43851140509761e-07,0,NA,3.13933448945696e-14,4.35536414435176e-06,0
116704,160473,1,3,80162,3.5,67,690527,3.5,48,1,9.97110374135754e-07,0,NA,4.02802250163275e-08,5.59162086520501e-06,3,9.49337647123602e-07,1.06900146346686e-05,0,1.24543313318589e-09,9.4674346857906e-06,0
116753,192517,1,1,54071,4.5,34,148201,4,71,4,0.166666666666667,1.60004800112002e-09,0.166666666666667,7.07427216638322e-16,1.99235218476913e-05,2,1.10490644757108e-06,3.57165714900014e-06,0,1.65345989674157e-06,7.1444257822448e-06,0
116758,116760,1,1,93684,4.5,84,200519,4.5,52,4,1.05923675636284e-06,2.92545867822786e-05,0,1.30456942828189e-06,1.48923008961109e-05,3,1.15891372698542e-06,0.000539916503180079,0,9.64396176686742e-08,9.1320967860678e-06,0
116767,255961,1,0,372105,4,39,43833,4,32,4,6.5216469767275e-07,3.66677666923339e-10,0.666666666666667,7.75904867731717e-18,1.01648034379465e-05,2,8.05969980842094e-07,1.42870286080008e-05,0,6.48829758243636e-13,1.04315663985675e-05,0
116807,119596,1,1,234123,3,83,466629,4.5,573,3,1.02410014880175e-06,6.63510195002833e-05,0,2.7701073814992e-08,1.22337239583015e-05,1,9.79720759988988e-07,0,NA,6.2278016080175e-10,6.00422090236878e-06,0
116888,116895,1,1,693780,4.5,28,41152,4.5,49,2,8.2968548282717e-07,2.38106476480409e-06,0,3.54305269962718e-11,6.84914515738413e-06,2,0.5,0,1,3.55890007624137e-16,1.06002609784111e-05,0
117034,240260,1,1,14513,4.5,101,507629,4,28,2,0.0476190476190476,1.00003000070001e-10,0,2.82205947736475e-16,9.16874739328722e-06,3,0.2,8.00024000560012e-10,0.333333333333333,5.21366150848585e-16,1.50207308305941e-05,0
117182,149329,1,1,152775,4.5,56,2217,4.5,67,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,1,9.60023654982859e-07,0,NA,5.31808216483357e-09,5.71401040916677e-06,0
117219,138691,1,3,67523,3.5,61,180828,4.5,32,2,0.037037037037037,1.60004800112002e-09,0,3.92264481960098e-16,1.19124386619631e-05,1,0.0222222222222222,0,NA,1.327224626693e-16,5.11009248253834e-06,0
117251,237896,1,1,136575,4,68,171253,4.5,59,3,9.95257597547685e-07,0.000351149995188738,0.333333333333333,2.76423057410385e-09,1.00998768352962e-05,1,0.032258064516129,0,NA,1.85305489407031e-16,6.57019793941429e-06,0
117738,197304,1,3,367688,4.5,63,1591,4.5,54,5,0.025,4.5668036698634e-09,0.3,3.57201892536676e-16,1.77336542157288e-05,7,0.00900900900900901,1.77695807029148e-08,0.142857142857143,4.67489417679277e-16,1.96165859482699e-05,0
117788,123575,1,1,60674,3.5,229,247405,4,166,3,1.03009632430729e-06,8.57161714680008e-05,0.333333333333333,9.59240120358287e-09,1.15352510275145e-05,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
117985,160129,1,0,537846,4.5,48,10208,3.5,96,3,1.03751014166163e-06,1.25136885867939e-06,0.666666666666667,3.05637306311275e-07,9.07557373515475e-06,1,0.333333333333333,0,NA,1.92344501660735e-16,8.16506588879217e-06,0
117995,169246,1,1,213149,4.5,35,1088735,4.5,141,2,1.0407765858573e-06,1.45917670542774e-06,0,1.075114831652e-07,7.46447742240811e-06,2,1.41690021905277e-06,1.42870286080008e-05,0,0.00111847553023078,8.26184389864941e-06,0
117995,196337,1,4,213149,4.5,35,7238,4.5,87,2,1.0407765858573e-06,1.45917670542774e-06,0,1.075114831652e-07,7.46447742240811e-06,2,9.71147216206505e-07,0,1,8.29792903212903e-09,6.75667773125504e-06,0
118016,122265,1,2,279309,4,31,177344,4,30,6,9.26333341052778e-07,3.66677666923339e-10,0.733333333333333,7.15325720588417e-10,1.33683457041774e-05,4,9.75879193962821e-07,0,1,3.14044427199866e-08,9.97531682294833e-06,0
118016,122272,1,1,279309,4,31,239952,4.5,66,6,9.26333341052778e-07,3.66677666923339e-10,0.733333333333333,7.15325720588417e-10,1.33683457041774e-05,3,1.04198251761732e-06,3.63394727288545e-06,0.333333333333333,7.34696441557625e-07,1.1484081924053e-05,0
118214,200771,1,2,333383,4,89,251849,3.5,55,4,0.25,6.00018000420009e-10,0.5,5.46419200582554e-16,1.50553330413732e-05,2,6.74042488942333e-07,2.09977296229906e-06,0,0,7.25803919523943e-06,0
118295,181064,1,1,60753,4.5,27,520320,3.5,157,1,6.2850035415995e-07,0,NA,3.89013442447886e-17,5.96976783498135e-06,4,8.1207787177128e-07,7.14151424399902e-06,0.666666666666667,2.17324231092879e-13,1.18551791709167e-05,0
118369,213856,1,0,608851,4,47,65707,4,300,4,0.25,6.66686667133343e-11,0.833333333333333,3.36713434282492e-16,1.16540880932342e-05,2,0.0909090909090909,8.00024000560012e-10,0,3.98558068565559e-16,1.26819797340983e-05,0
118373,255265,1,1,1180451,3.5,76,672842,4.5,35,3,9.05925112606491e-07,8.79662520907864e-06,0.666666666666667,9.83910263318744e-11,8.82482897129634e-06,3,0.333333333333333,1.00003000070001e-10,0.666666666666667,4.60230132531549e-16,1.25173294532321e-05,0
